#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
129907.589114292,-1.880532614e-01,-1.109598079e-01,-2.948995507e-01,7.882908966e-01,4.473865077e+00,8.598625625e+00
129907.599120292,-9.382822521e-02,-1.315377873e-01,-3.172685059e-01,7.537246101e-01,4.381688313e+00,8.704269773e+00
129907.609126292,-6.315553367e-02,-1.584351817e-01,-3.619712627e-01,7.876923462e-01,4.383932877e+00,8.541164785e+00
129907.619132292,-1.242923912e-01,-2.060125545e-01,-4.129066154e-01,7.968202400e-01,4.442890093e+00,8.234258060e+00
129907.629139292,-2.244432272e-01,-2.561926348e-01,-4.520628066e-01,7.371148361e-01,4.548085329e+00,8.092401611e+00
129907.639145292,-3.437408598e-01,-2.990426304e-01,-4.933780225e-01,6.866869637e-01,4.571728070e+00,8.165873675e+00
129907.649151292,-4.397054728e-01,-3.328256278e-01,-5.112787261e-01,6.959644951e-01,4.591779509e+00,8.248024719e+00
129907.659157292,-4.839448396e-01,-3.507356524e-01,-5.164913313e-01,6.066308456e-01,4.716427633e+00,8.429086220e+00
129907.669164292,-4.757066171e-01,-3.354895878e-01,-5.208445344e-01,6.322188759e-01,4.744409865e+00,8.545504276e+00
129907.679170292,-4.368060894e-01,-3.154956396e-01,-5.188405057e-01,6.347627151e-01,4.745307690e+00,8.569745567e+00
129907.689176292,-3.892638702e-01,-3.072861792e-01,-5.125128349e-01,4.941033676e-01,4.658966793e+00,8.510937989e+00
129907.699182292,-3.493880929e-01,-2.884224766e-01,-5.233095563e-01,3.737947342e-01,4.538059609e+00,8.352322129e+00
129907.709189292,-3.065394288e-01,-2.587308936e-01,-5.427016301e-01,4.056675438e-01,4.468178848e+00,8.194903370e+00
129907.719195292,-2.594534092e-01,-2.366215965e-01,-5.737961664e-01,3.860650177e-01,4.457404941e+00,8.132205214e+00
129907.729201292,-1.867171535e-01,-2.260280744e-01,-5.888414286e-01,3.389291725e-01,4.513967955e+00,8.266130869e+00
129907.739207292,-9.599790255e-02,-2.130222609e-01,-5.996429437e-01,4.023755165e-01,4.505887524e+00,8.432976797e+00
129907.749214292,-1.567110512e-02,-2.076738344e-01,-5.986589057e-01,5.180453842e-01,4.380042300e+00,8.490288000e+00
129907.759220292,5.429679462e-02,-2.165102029e-01,-5.922585306e-01,5.650315918e-01,4.274996702e+00,8.622717279e+00
129907.769226292,8.507255049e-02,-2.291535602e-01,-5.996844890e-01,5.831377419e-01,4.195688772e+00,8.765770828e+00
129907.779232292,8.323869777e-02,-2.573796057e-01,-6.091416403e-01,5.614402893e-01,4.131643877e+00,8.840739268e+00
129907.789239292,4.111521249e-02,-2.785368226e-01,-6.196747088e-01,4.851251114e-01,4.204517390e+00,8.851213900e+00
129907.799245292,-1.275867215e-02,-2.879090191e-01,-6.259919932e-01,5.355529839e-01,4.344129275e+00,8.796745812e+00
129907.809251292,-6.227296209e-02,-3.036946402e-01,-6.258761457e-01,6.190507668e-01,4.427627058e+00,8.745719389e+00
129907.819257292,-8.546296991e-02,-3.093967344e-01,-6.247634770e-01,6.093243225e-01,4.526088601e+00,8.857199404e+00
129907.829264292,-7.785245446e-02,-3.200863967e-01,-6.151089854e-01,6.610989334e-01,4.503194048e+00,9.001898967e+00
129907.839270292,-5.968650003e-02,-3.251983344e-01,-5.990876746e-01,6.700771896e-01,4.473116889e+00,9.042001845e+00
129907.849276292,-3.949734213e-02,-3.248846140e-01,-5.862973108e-01,6.352116280e-01,4.467131385e+00,8.978405863e+00
129907.859282292,-2.032817492e-02,-3.256518707e-01,-5.702991695e-01,5.533598587e-01,4.432714736e+00,8.952668195e+00
129907.869288292,-1.411315588e-02,-3.049170311e-01,-5.533361650e-01,4.863222122e-01,4.480149857e+00,8.961945727e+00
129907.879295292,-2.723348531e-02,-2.682399766e-01,-5.492482127e-01,4.234744186e-01,4.575169735e+00,8.913313506e+00
129907.889301292,-6.575318100e-02,-2.329855827e-01,-5.494040076e-01,3.892074074e-01,4.651784188e+00,8.924087413e+00
129907.899307292,-1.244085051e-01,-1.991024505e-01,-5.570089304e-01,3.690063309e-01,4.773738835e+00,8.915109157e+00
129907.909313292,-1.988574396e-01,-1.773809097e-01,-5.752116365e-01,3.965396500e-01,4.879233346e+00,8.915857345e+00
129907.919320292,-2.658804159e-01,-1.522771543e-01,-5.848996839e-01,3.935468979e-01,4.949563020e+00,8.960598988e+00
129907.929326292,-3.030142025e-01,-1.419046745e-01,-5.827933898e-01,3.495534424e-01,5.010764799e+00,9.090634066e+00
129907.939332292,-3.073186698e-01,-1.321820060e-01,-5.764377558e-01,3.447650391e-01,5.075707520e+00,9.208548498e+00
129907.949338292,-2.902342251e-01,-1.373224395e-01,-5.636170320e-01,4.239233315e-01,5.171924499e+00,9.173982211e+00
129907.959345292,-2.582115772e-01,-1.509240021e-01,-5.475613665e-01,4.682160622e-01,5.258714309e+00,9.039009093e+00
129907.969351292,-2.007216524e-01,-1.794315437e-01,-5.453192511e-01,5.391442863e-01,5.354033463e+00,8.940397912e+00
129907.979357292,-1.294828922e-01,-2.110398037e-01,-5.484063875e-01,6.772597946e-01,5.470152243e+00,8.872013527e+00
129907.989363292,-5.944228816e-02,-2.340188892e-01,-5.558059806e-01,8.104372620e-01,5.498583388e+00,8.766519016e+00
129907.999370292,-1.391688091e-02,-2.465112452e-01,-5.707130248e-01,9.415198029e-01,5.456235946e+00,8.648604585e+00
129908.009376292,-1.376587967e-03,-2.420808105e-01,-5.835505265e-01,1.121982753e+00,5.384260258e+00,8.523507548e+00
129908.019382292,-1.544180695e-02,-2.195344887e-01,-5.879261001e-01,1.301547878e+00,5.347449408e+00,8.388384792e+00
129908.029388292,-3.796016555e-02,-1.938158094e-01,-5.859092883e-01,1.415871007e+00,5.349843610e+00,8.318653668e+00
129908.039395292,-7.346542920e-02,-1.433414499e-01,-5.818772624e-01,1.530044498e+00,5.384709171e+00,8.179939610e+00
129908.049401292,-1.205676941e-01,-9.844801075e-02,-5.820769994e-01,1.610699167e+00,5.398625468e+00,7.925705321e+00
129908.059407292,-1.770983483e-01,-6.016640166e-02,-5.811688615e-01,1.729810699e+00,5.384260258e+00,7.739256866e+00
129908.069413292,-2.343749538e-01,-4.352963433e-02,-5.748124286e-01,1.670554208e+00,5.330390721e+00,7.574056952e+00
129908.079420292,-2.544818201e-01,-4.269979334e-02,-5.748028412e-01,1.603217287e+00,5.303904865e+00,7.677157261e+00
129908.089426292,-2.374213438e-01,-4.785540689e-02,-5.651835034e-01,1.512087986e+00,5.135562561e+00,7.853131083e+00
129908.099432292,-1.864492395e-01,-5.690615986e-02,-5.534331040e-01,1.410035140e+00,4.996249952e+00,8.123975146e+00
129908.109438292,-1.226396335e-01,-7.880133876e-02,-5.437594377e-01,1.337161627e+00,4.845115972e+00,8.324190260e+00
129908.119445292,-6.604026976e-02,-1.148565452e-01,-5.318732171e-01,1.187374386e+00,4.845714523e+00,8.308627949e+00
129908.129451292,-3.580034190e-02,-1.588346558e-01,-5.220621316e-01,1.043722286e+00,4.976497788e+00,8.281244267e+00
129908.139457292,-5.423607455e-02,-2.056263962e-01,-5.196730098e-01,9.163806854e-01,5.139004226e+00,8.134749053e+00
129908.149463292,-1.235072913e-01,-2.465551874e-01,-5.162119657e-01,8.010100929e-01,5.291933857e+00,7.819761897e+00
129908.159469292,-2.232954048e-01,-3.096028630e-01,-5.286228290e-01,7.281365799e-01,5.394435616e+00,7.620743884e+00
129908.169476292,-3.252521302e-01,-3.716196290e-01,-5.463733303e-01,6.046855568e-01,5.493495709e+00,7.700800002e+00
129908.179482292,-3.923826982e-01,-4.299686896e-01,-5.684354894e-01,6.386532928e-01,5.384559534e+00,7.811382191e+00
129908.189488292,-3.875117765e-01,-4.797160061e-01,-5.660471665e-01,7.320271576e-01,5.105635040e+00,8.087762846e+00
129908.199494292,-3.172027259e-01,-5.112566218e-01,-5.520594455e-01,8.090905235e-01,4.804713819e+00,8.358756546e+00
129908.209501292,-2.058852554e-01,-5.151411086e-01,-5.243700270e-01,8.439560852e-01,4.569633144e+00,8.548945940e+00
129908.219507292,-6.212196085e-02,-4.980894208e-01,-5.074829226e-01,8.876502655e-01,4.447079946e+00,8.633640824e+00
129908.229513292,6.436114670e-02,-4.596496199e-01,-5.024333028e-01,9.808744926e-01,4.434660025e+00,8.618527426e+00
129908.239519292,1.282336033e-01,-4.112176387e-01,-5.080637580e-01,1.045817213e+00,4.613177686e+00,8.351573941e+00
129908.249526292,1.202603653e-01,-3.658315147e-01,-5.082930562e-01,1.001973395e+00,4.901978262e+00,7.974936092e+00
129908.259532292,4.349900798e-02,-3.213412782e-01,-5.148731946e-01,9.279027809e-01,5.135712199e+00,7.683890953e+00
129908.269538292,-5.450345592e-02,-2.673515460e-01,-5.172191732e-01,9.768342773e-01,5.237166494e+00,7.620145334e+00
129908.279544292,-1.364294816e-01,-2.250328511e-01,-5.109785878e-01,1.050904891e+00,5.272480968e+00,7.782202859e+00
129908.289551292,-1.959705730e-01,-1.965114610e-01,-5.046820761e-01,1.071554881e+00,5.181650943e+00,8.012195856e+00
129908.299557292,-2.225449260e-01,-1.860159432e-01,-5.047180287e-01,1.165527296e+00,4.919336224e+00,8.151957378e+00
129908.309563292,-2.078783652e-01,-1.837346794e-01,-5.196802004e-01,1.208323650e+00,4.705953001e+00,8.217049735e+00
129908.319569292,-1.792584382e-01,-2.040705775e-01,-5.452065994e-01,1.034295117e+00,4.607790733e+00,8.300547518e+00
129908.329576292,-1.494147887e-01,-2.395681180e-01,-5.738568864e-01,9.482534950e-01,4.634426226e+00,8.295908752e+00
129908.339582292,-1.122242768e-01,-2.531790017e-01,-5.738121453e-01,8.604162216e-01,4.889857616e+00,8.087463570e+00
129908.349588292,-3.463867103e-02,-2.585117154e-01,-5.332860241e-01,6.838438492e-01,5.123591553e+00,8.143727309e+00
129908.359594292,9.685597305e-02,-2.566328553e-01,-4.853643045e-01,5.243301636e-01,5.299415737e+00,8.496273504e+00
129908.369601292,2.226722251e-01,-2.255990391e-01,-4.407909773e-01,6.292261238e-01,5.249137502e+00,8.576179984e+00
129908.379607292,2.849089682e-01,-1.878045222e-01,-4.004773763e-01,7.044938385e-01,5.174468338e+00,8.186822939e+00
129908.389613292,2.702400106e-01,-1.802643142e-01,-3.695586087e-01,7.344213593e-01,5.332336010e+00,7.847145579e+00
129908.399619292,1.804288975e-01,-1.813455576e-01,-3.588194116e-01,6.465840858e-01,5.627271727e+00,7.504176191e+00
129908.409626292,5.999702462e-02,-1.936970324e-01,-3.597395337e-01,6.979097839e-01,5.873874498e+00,7.177517302e+00
129908.419632292,-6.685679495e-02,-2.083598647e-01,-3.745163494e-01,7.336731712e-01,5.935525191e+00,7.042244908e+00
129908.429638292,-1.534289715e-01,-2.300965856e-01,-3.892843765e-01,7.332242584e-01,5.764040497e+00,7.161057166e+00
129908.439644292,-1.797971957e-01,-2.456651590e-01,-4.051930356e-01,7.077858658e-01,5.469852968e+00,7.583035208e+00
129908.449650292,-1.364348079e-01,-2.473000736e-01,-4.084159932e-01,7.683890953e-01,5.183147319e+00,8.034791134e+00
129908.459657292,-6.461627753e-02,-2.420885336e-01,-4.138283355e-01,8.684966522e-01,4.991162273e+00,8.276006951e+00
129908.469663292,1.866503082e-02,-2.270153082e-01,-4.257025718e-01,1.040130984e+00,5.040991595e+00,8.355464519e+00
129908.479669292,7.138150565e-02,-2.231768941e-01,-4.417662269e-01,1.113154134e+00,5.190180286e+00,8.278401153e+00
129908.489675792,1.135353510e-01,-2.172806554e-01,-4.524974345e-01,1.078438210e+00,5.309740732e+00,8.192209893e+00
129908.499682792,1.522561153e-01,-1.919433408e-01,-4.654611701e-01,1.120187102e+00,5.311386745e+00,8.213159158e+00
129908.509688792,1.751640944e-01,-1.765968750e-01,-4.879667455e-01,1.190965688e+00,5.196016153e+00,8.191611343e+00
129908.519694792,1.738205296e-01,-1.615111327e-01,-5.008497873e-01,1.163881282e+00,5.072714767e+00,8.298302954e+00
129908.529700792,1.462094081e-01,-1.597473211e-01,-5.125786150e-01,1.148767884e+00,5.015253928e+00,8.328230475e+00
129908.539707792,1.132466643e-01,-1.471761355e-01,-5.147552166e-01,1.179593230e+00,5.062838686e+00,8.333617429e+00
129908.549713792,7.384679387e-02,-1.292858183e-01,-5.201563736e-01,1.151910274e+00,5.121795901e+00,8.259995728e+00
129908.559719792,4.627801658e-02,-1.264037453e-01,-5.244208934e-01,1.147870058e+00,5.203647671e+00,8.219593575e+00
129908.569725792,1.554859971e-02,-1.180968133e-01,-5.180396931e-01,1.087117191e+00,5.444713850e+00,8.234557335e+00
129908.579732792,-2.770992483e-02,-1.054816855e-01,-4.828588025e-01,1.051952354e+00,5.576394942e+00,8.084321181e+00
129908.589738792,-8.047593445e-02,-8.097394558e-02,-4.263896674e-01,9.753379013e-01,5.535394238e+00,7.962965084e+00
129908.599744792,-1.383466913e-01,-5.314258060e-02,-3.400537133e-01,7.836521309e-01,5.316773699e+00,8.080280965e+00
129908.609750792,-2.107793466e-01,-3.080052327e-02,-2.302017804e-01,4.499602745e-01,5.136460387e+00,8.339303658e+00
129908.619757792,-3.128231574e-01,-8.831308491e-03,-1.203274770e-01,1.551741951e-01,5.017199216e+00,8.487145610e+00
129908.629763792,-4.424205656e-01,8.389490066e-03,-2.534983147e-02,-1.735796204e-02,4.886864864e+00,8.547299927e+00
129908.639769792,-5.879378181e-01,-4.094343860e-03,1.323298114e-02,-7.870937958e-02,4.713584518e+00,8.746916490e+00
129908.649775792,-6.985098697e-01,-5.321848070e-02,-3.511111581e-03,-3.441664886e-02,4.416703513e+00,9.165602505e+00
129908.659782792,-7.392138901e-01,-1.276138857e-01,-5.432182833e-02,-1.318307289e-01,4.109796787e+00,9.626037412e+00
129908.669788792,-6.774155033e-01,-2.040420817e-01,-1.212001949e-01,-2.335842995e-01,3.760692258e+00,1.005579661e+01
129908.679794792,-5.204487887e-01,-2.803698764e-01,-1.913462601e-01,-2.443582069e-01,3.279008811e+00,1.054421375e+01
129908.689800792,-3.021007383e-01,-3.504403078e-01,-2.466268264e-01,-2.352303131e-01,2.729090617e+00,1.087177046e+01
129908.699806792,-7.014047258e-02,-3.985947877e-01,-2.838884448e-01,-1.831564270e-01,2.316689381e+00,1.107841999e+01
129908.709813792,1.202976496e-01,-4.212500328e-01,-3.148503557e-01,3.336918564e-02,2.219724214e+00,1.106525189e+01
129908.719819792,2.522674016e-01,-4.120866281e-01,-3.320634311e-01,3.745429222e-01,2.557605923e+00,1.081820020e+01
129908.729825792,2.931519844e-01,-3.790517127e-01,-3.258595973e-01,7.435492531e-01,3.169324448e+00,1.023625956e+01
129908.739831792,2.737063810e-01,-3.369846864e-01,-3.100563994e-01,1.061229886e+00,3.816207809e+00,9.504382040e+00
129908.749838792,2.087673284e-01,-2.933194972e-01,-2.931629033e-01,1.284638828e+00,4.384830703e+00,8.882637797e+00
129908.759844792,1.386316495e-01,-2.518460895e-01,-2.677171981e-01,1.307234106e+00,4.783914192e+00,8.421305064e+00
129908.769850792,8.340221586e-02,-2.188540510e-01,-2.433050656e-01,1.244835226e+00,5.000290167e+00,8.311471063e+00
129908.779856792,4.286810512e-02,-1.813796460e-01,-2.263963895e-01,1.208922201e+00,5.149628496e+00,8.270619997e+00
129908.789863792,4.409928449e-03,-1.471777334e-01,-2.201438199e-01,1.148169334e+00,5.188983186e+00,8.289474335e+00
129908.799869792,-2.772856695e-02,-1.172778912e-01,-2.245449599e-01,1.135300500e+00,5.103390476e+00,8.294562014e+00
129908.809875792,-5.775677351e-02,-1.004517732e-01,-2.512902878e-01,1.200392857e+00,4.924872815e+00,8.339303658e+00
129908.819881792,-7.604976072e-02,-9.869461947e-02,-2.897045223e-01,1.301697515e+00,4.725555527e+00,8.417264849e+00
129908.829888792,-6.992502285e-02,-1.118517005e-01,-3.408643795e-01,1.394622467e+00,4.595969362e+00,8.524854286e+00
129908.839894792,-5.304111417e-02,-1.356736765e-01,-3.855735279e-01,1.448192729e+00,4.447528859e+00,8.596381061e+00
129908.849900792,-1.285454595e-02,-1.569965421e-01,-4.217744092e-01,1.512686536e+00,4.225466655e+00,8.681973770e+00
129908.859906792,5.277852648e-02,-1.735925630e-01,-4.420099061e-01,1.509693784e+00,4.088997160e+00,8.795399074e+00
129908.869913792,1.162541721e-01,-1.804190438e-01,-4.516228524e-01,1.501613354e+00,4.061912754e+00,8.758139310e+00
129908.879919792,1.460187257e-01,-1.974121421e-01,-4.600927699e-01,1.479317351e+00,4.058321452e+00,8.550442316e+00
129908.889925792,1.432647508e-01,-2.321131311e-01,-4.620456660e-01,1.479018076e+00,4.085705133e+00,8.310573238e+00
129908.899931792,1.161345962e-01,-2.693366663e-01,-4.746402874e-01,1.358859080e+00,4.221875352e+00,8.130110287e+00
129908.909938792,8.054970401e-02,-3.077546293e-01,-4.882900532e-01,1.285985567e+00,4.391265120e+00,7.950395525e+00
129908.919944792,5.003120950e-02,-3.342402989e-01,-5.116094907e-01,1.199943945e+00,4.386626354e+00,7.902511492e+00
129908.929950792,3.966592022e-02,-3.658922348e-01,-5.359832736e-01,1.098938562e+00,4.387524180e+00,8.037185336e+00
129908.939956792,2.586834893e-02,-3.813769186e-01,-5.679084498e-01,9.847650703e-01,4.376002084e+00,8.065915755e+00
129908.949963792,3.719104462e-03,-4.056308593e-01,-5.997824933e-01,9.956886154e-01,4.311508277e+00,7.982567610e+00
129908.959969792,-9.945042459e-03,-4.330369175e-01,-6.337804078e-01,1.011699839e+00,4.284124596e+00,7.985261087e+00
129908.969975792,-1.831189566e-02,-4.560045513e-01,-6.592676584e-01,1.046864676e+00,4.276044165e+00,8.100482042e+00
129908.979981792,-1.400103680e-02,-4.700889451e-01,-6.720036937e-01,1.037736782e+00,4.251353960e+00,8.217199373e+00
129908.989988792,-5.456018125e-03,-4.786603290e-01,-6.751667301e-01,1.020229182e+00,4.233846361e+00,8.329128300e+00
129908.999994792,-1.683117809e-04,-4.785937500e-01,-6.751707248e-01,9.404723396e-01,4.258686203e+00,8.382249650e+00
129909.010000792,1.347666038e-02,-4.708458155e-01,-6.762873883e-01,8.430582596e-01,4.184465952e+00,8.440608315e+00
129909.020006792,3.540938985e-02,-4.543691041e-01,-6.859922136e-01,8.224082703e-01,4.056226525e+00,8.615833949e+00
129909.030012792,6.679607488e-02,-4.378130306e-01,-7.042412587e-01,8.234557335e-01,3.981407723e+00,8.843432745e+00
129909.040019792,9.281036504e-02,-4.235600587e-01,-7.374149248e-01,8.641571617e-01,3.959111720e+00,8.954014934e+00
129909.050025792,1.167631022e-01,-4.103912598e-01,-7.652457571e-01,9.389759636e-01,3.965695775e+00,8.982745354e+00
129909.060031792,1.313409797e-01,-4.048918321e-01,-7.866274786e-01,9.997288307e-01,4.011933794e+00,8.978256226e+00
129909.070037792,1.418013438e-01,-4.026486515e-01,-7.983850685e-01,1.021426283e+00,4.110694613e+00,8.868871137e+00
129909.080044792,1.397973151e-01,-4.102450522e-01,-7.962100648e-01,9.968857162e-01,4.283226770e+00,8.747066128e+00
129909.090050792,1.144522773e-01,-4.159990781e-01,-8.004314414e-01,9.579799393e-01,4.471919788e+00,8.665064721e+00
129909.100056792,8.283070149e-02,-4.196065961e-01,-7.918536659e-01,9.554361000e-01,4.587589656e+00,8.668955299e+00
129909.110062792,6.168147401e-02,-4.155061270e-01,-7.843901569e-01,9.163806854e-01,4.662558096e+00,8.845527671e+00
129909.120069792,4.053144758e-02,-4.081318339e-01,-7.716077826e-01,9.157821350e-01,4.737077622e+00,8.995763825e+00
129909.130075792,1.413845591e-02,-3.986128972e-01,-7.492284411e-01,8.562263687e-01,4.775085574e+00,9.099612322e+00
129909.140081792,-1.952390027e-02,-4.011085455e-01,-7.289162451e-01,8.212111694e-01,4.713135606e+00,9.141361214e+00
129909.150087792,-4.575630332e-02,-4.056766657e-01,-7.085984565e-01,7.399579506e-01,4.692635254e+00,9.071779728e+00
129909.160094792,-6.543733009e-02,-4.253145493e-01,-6.860729074e-01,6.715735657e-01,4.709544303e+00,9.021351855e+00
129909.170100792,-7.554615696e-02,-4.491639558e-01,-6.635321782e-01,6.337152519e-01,4.786009119e+00,8.947730154e+00
129909.180106792,-7.721542633e-02,-4.751028785e-01,-6.473894273e-01,6.605003830e-01,4.912452894e+00,8.857947592e+00
129909.190112792,-6.524771302e-02,-4.932989266e-01,-6.334304684e-01,7.178115852e-01,5.012859726e+00,8.770409594e+00
129909.200119792,-3.438487178e-02,-4.916983668e-01,-6.057138857e-01,7.200561493e-01,5.163694431e+00,8.714295493e+00
129909.210125792,-2.807717474e-02,-4.687219445e-01,-5.727551367e-01,6.666355247e-01,5.387253011e+00,8.649352773e+00
129909.220131792,-6.098159527e-02,-4.441079444e-01,-5.472479124e-01,6.456862602e-01,5.716156464e+00,8.513481828e+00
129909.230137792,-1.428469009e-01,-3.995679068e-01,-5.292800972e-01,6.383540176e-01,5.969492927e+00,8.420257601e+00
129909.240144792,-2.503448656e-01,-3.391351890e-01,-5.177797686e-01,6.257844589e-01,6.231209096e+00,8.233509872e+00
129909.250150792,-3.514336669e-01,-2.894965295e-01,-5.158324652e-01,6.429927834e-01,6.506542287e+00,8.121431306e+00
129909.260156792,-4.282509507e-01,-2.450417130e-01,-5.298825042e-01,8.436568100e-01,6.670545100e+00,8.150461002e+00
129909.270162792,-4.751183248e-01,-2.240112625e-01,-5.384962324e-01,1.053748006e+00,6.525097350e+00,8.065317205e+00
129909.280169792,-4.646899186e-01,-2.217883219e-01,-5.545223369e-01,1.260846449e+00,6.232106921e+00,8.080580241e+00
129909.290175792,-3.789387947e-01,-2.304755534e-01,-5.588052326e-01,1.490091258e+00,5.876867250e+00,8.319850769e+00
129909.300181792,-2.297775389e-01,-2.394820979e-01,-5.706003730e-01,1.670105296e+00,5.473294633e+00,8.671648775e+00
129909.310187792,-6.265326149e-02,-2.406317845e-01,-5.717769576e-01,1.753004528e+00,5.103091201e+00,8.878298306e+00
129909.320194792,5.900552974e-02,-2.456228147e-01,-5.771709241e-01,1.827075142e+00,4.818181203e+00,8.717437882e+00
129909.330200792,1.216281649e-01,-2.719790547e-01,-5.920180472e-01,1.836352673e+00,4.787954408e+00,8.387337328e+00
129909.340206792,1.344720582e-01,-3.000996390e-01,-6.185604422e-01,1.829170068e+00,4.993556475e+00,8.122927682e+00
129909.350212792,1.006594997e-01,-3.201535083e-01,-6.472466818e-01,1.901445031e+00,5.172223774e+00,7.862707890e+00
129909.360218792,4.693661632e-02,-3.479846070e-01,-6.641401779e-01,1.947832688e+00,5.265148726e+00,7.658901473e+00
129909.370225792,-3.623230663e-03,-3.692331704e-01,-6.714654688e-01,1.937956606e+00,5.341763179e+00,7.509114232e+00
129909.380231792,-5.617592109e-02,-3.893395040e-01,-6.606535674e-01,1.951573628e+00,5.305999792e+00,7.437288182e+00
129909.390237792,-9.486233066e-02,-4.026491842e-01,-6.232073920e-01,1.878400840e+00,5.218162518e+00,7.371297999e+00
129909.400243792,-1.283273466e-01,-4.061112936e-01,-5.783456444e-01,1.795950520e+00,5.196614703e+00,7.425167536e+00
129909.410250792,-1.626965057e-01,-4.160382265e-01,-5.238453843e-01,1.666813268e+00,5.194968690e+00,7.389254511e+00
129909.420256792,-1.928107324e-01,-4.291705402e-01,-4.714657994e-01,1.543511883e+00,5.270386042e+00,7.335534612e+00
129909.430262792,-1.995479973e-01,-4.495796752e-01,-4.169303855e-01,1.410932966e+00,5.353584550e+00,7.424419348e+00
129909.440268792,-1.894405020e-01,-4.752810439e-01,-3.815881073e-01,1.268627605e+00,5.368697948e+00,7.590068176e+00
129909.450275792,-1.709805346e-01,-5.064014129e-01,-3.697010878e-01,1.261744275e+00,5.258115759e+00,7.663390601e+00
129909.460281792,-1.281987159e-01,-5.415823035e-01,-3.652799741e-01,1.185279459e+00,5.194370139e+00,7.806444151e+00
129909.470287792,-8.025222892e-02,-5.745916526e-01,-3.736795841e-01,1.163282732e+00,5.118354237e+00,7.997681008e+00
129909.480293792,-3.368286252e-02,-5.859878515e-01,-3.885930199e-01,1.199794307e+00,5.026177473e+00,8.031499107e+00
129909.490300625,3.188869089e-03,-5.812460932e-01,-4.003817688e-01,1.244386313e+00,5.005078571e+00,8.018779910e+00
129909.500306625,2.412797316e-02,-5.647422176e-01,-4.015487660e-01,1.192761340e+00,5.039195944e+00,7.984063986e+00
129909.510312625,2.477485499e-02,-5.300628002e-01,-3.985271434e-01,1.202787059e+00,5.093813670e+00,7.869890495e+00
129909.520318625,1.699016881e-02,-4.932888066e-01,-3.880404140e-01,1.208622926e+00,5.177311452e+00,7.783848872e+00
129909.530325625,-1.520931299e-03,-4.491035020e-01,-3.850547441e-01,1.181388882e+00,5.291784219e+00,7.663989152e+00
129909.540331625,-2.658900032e-02,-3.887605328e-01,-3.832152987e-01,1.150862811e+00,5.410297202e+00,7.634211269e+00
129909.550337625,-4.967700908e-02,-3.208363428e-01,-3.867522430e-01,1.094599072e+00,5.490502957e+00,7.646780827e+00
129909.560343625,-7.375704534e-02,-2.594326365e-01,-3.923890897e-01,1.040879172e+00,5.543773944e+00,7.575553328e+00
129909.570350625,-9.991701041e-02,-2.002161844e-01,-3.969460247e-01,9.865607216e-01,5.570708713e+00,7.499836700e+00
129909.580356625,-1.214960721e-01,-1.701933042e-01,-4.034894115e-01,9.608230537e-01,5.547514884e+00,7.405864285e+00
129909.590362625,-1.354550309e-01,-1.574026741e-01,-4.099489087e-01,9.481038574e-01,5.531653298e+00,7.369651985e+00
129909.600368625,-1.364135026e-01,-1.704505656e-01,-4.184180273e-01,9.913491249e-01,5.513696786e+00,7.382969732e+00
129909.610375625,-1.118343900e-01,-1.918112480e-01,-4.204588076e-01,1.042225910e+00,5.468057317e+00,7.458835997e+00
129909.620381625,-6.713962266e-02,-2.172705354e-01,-4.267609120e-01,1.124227317e+00,5.433491030e+00,7.581688470e+00
129909.630387625,-1.631372589e-02,-2.275053298e-01,-4.363474930e-01,1.210717852e+00,5.422118572e+00,7.685686604e+00
129909.640393625,3.427168744e-02,-2.127892343e-01,-4.364585468e-01,1.246032327e+00,5.441870736e+00,7.836820584e+00
129909.650400625,6.171662773e-02,-1.993780876e-01,-4.216066301e-01,1.175104102e+00,5.480776513e+00,7.935132490e+00
129909.660406625,4.467372834e-02,-1.789311357e-01,-4.035589200e-01,1.149216797e+00,5.517138451e+00,7.707234419e+00
129909.670412625,2.050634039e-04,-1.631516400e-01,-3.833338094e-01,1.192462064e+00,5.537189890e+00,7.462427299e+00
129909.680418625,-3.896710675e-02,-1.505743291e-01,-3.673644302e-01,1.204582710e+00,5.649268455e+00,7.369502348e+00
129909.690425625,-6.439763200e-02,-1.443766206e-01,-3.631102967e-01,1.215057343e+00,5.708973859e+00,7.371746912e+00
129909.700431625,-7.928709934e-02,-1.391589554e-01,-3.652613319e-01,1.277755499e+00,5.640888749e+00,7.390152337e+00
129909.710437625,-8.993361843e-02,-1.316970443e-01,-3.620911050e-01,1.306785194e+00,5.603928261e+00,7.391050163e+00
129909.720443625,-1.111092112e-01,-1.287047165e-01,-3.599576466e-01,1.296460199e+00,5.571007988e+00,7.338677001e+00
129909.730449625,-1.250649743e-01,-1.071805160e-01,-3.515220839e-01,1.267430504e+00,5.503371791e+00,7.284508189e+00
129909.740456625,-1.254396810e-01,-7.794886089e-02,-3.527402138e-01,1.211166765e+00,5.463119276e+00,7.361272279e+00
129909.750462625,-1.121142882e-01,-4.857446039e-02,-3.603715019e-01,1.154005200e+00,5.422118572e+00,7.575104415e+00
129909.760468625,-1.049959249e-01,-3.992983949e-02,-3.838986659e-01,1.085920090e+00,5.454589932e+00,7.671171757e+00
