#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
27237.110902625,1.251469836e-01,-1.895861261e-01,-2.344147565e-01,-7.091326042e-01,6.208913093e+00,7.193229250e+00
27237.120908625,9.258883311e-02,-1.657601082e-01,-2.341149578e-01,-7.517793213e-01,6.328623176e+00,6.869114201e+00
27237.130914625,4.708014632e-02,-1.430524013e-01,-2.350015486e-01,-7.133224571e-01,6.437260076e+00,6.643011781e+00
27237.140919625,5.836196366e-03,-1.255954294e-01,-2.407991359e-01,-6.643909607e-01,6.495469104e+00,6.616675563e+00
27237.150925625,-2.606961634e-02,-1.238431061e-01,-2.434541832e-01,-7.187094109e-01,6.496666205e+00,6.674286040e+00
27237.160931625,-5.206826108e-02,-1.289184249e-01,-2.455442992e-01,-7.911340111e-01,6.460902818e+00,6.692990741e+00
27237.170937625,-7.718410664e-02,-1.488520800e-01,-2.428894627e-01,-8.453028236e-01,6.431873122e+00,6.725013188e+00
27237.180943625,-9.948932529e-02,-1.688657247e-01,-2.358340896e-01,-8.774749084e-01,6.373514457e+00,6.733093619e+00
27237.190949625,-1.240977555e-01,-1.924081597e-01,-2.244902292e-01,-9.033622139e-01,6.338499258e+00,6.732345431e+00
27237.200955625,-1.343798749e-01,-2.077721851e-01,-2.107974052e-01,-8.957306961e-01,6.333710854e+00,6.796240688e+00
27237.210961625,-1.370351044e-01,-2.247021860e-01,-2.052385491e-01,-8.460510117e-01,6.273406900e+00,6.871059489e+00
27237.220967625,-1.342134859e-01,-2.428922509e-01,-1.943415800e-01,-8.732850555e-01,6.256647488e+00,6.957550024e+00
27237.230973625,-1.325867073e-01,-2.612371022e-01,-1.843765105e-01,-9.590274025e-01,6.289867036e+00,7.001244205e+00
27237.240979625,-1.387107321e-01,-2.787765711e-01,-1.840144868e-01,-9.751882637e-01,6.262184080e+00,6.976105087e+00
27237.250985625,-1.469127068e-01,-2.895797400e-01,-1.850200954e-01,-1.074098720e+00,6.261884805e+00,6.931513081e+00
27237.260991625,-1.358277205e-01,-2.963277130e-01,-1.813913047e-01,-1.227776539e+00,6.254253287e+00,6.982389867e+00
27237.270997625,-1.193440599e-01,-2.931440084e-01,-1.818192065e-01,-1.240944648e+00,6.243479379e+00,7.059902145e+00
27237.281003625,-9.984397052e-02,-2.829247893e-01,-1.913563447e-01,-1.124227317e+00,6.275501826e+00,7.138910800e+00
27237.291009625,-8.006077553e-02,-2.671788175e-01,-2.067917593e-01,-9.322422714e-01,6.253205824e+00,7.172279986e+00
27237.301015625,-6.941985472e-02,-2.546167430e-01,-2.126003744e-01,-8.693944778e-01,6.349273165e+00,7.234080316e+00
27237.311021625,-7.847196949e-02,-2.523134171e-01,-2.168750561e-01,-8.161234909e-01,6.446687245e+00,7.180510054e+00
27237.321027625,-1.002897659e-01,-2.553201509e-01,-2.220469793e-01,-6.341641647e-01,6.498461856e+00,7.152228547e+00
27237.331033625,-1.245432253e-01,-2.493874788e-01,-2.199259680e-01,-5.439326897e-01,6.525695900e+00,7.150582533e+00
27237.341039625,-1.462223224e-01,-2.315961971e-01,-2.074631103e-01,-5.795464394e-01,6.525546262e+00,7.150133620e+00
27237.351045625,-1.518514027e-01,-2.026008320e-01,-1.871992287e-01,-6.931213806e-01,6.540210748e+00,7.248146251e+00
27237.361051625,-1.479431876e-01,-1.645506937e-01,-1.669894152e-01,-8.517372406e-01,6.518363657e+00,7.384017195e+00
27237.371056625,-1.309031256e-01,-1.357244607e-01,-1.562136756e-01,-9.600748657e-01,6.450428185e+00,7.514501186e+00
27237.381062625,-1.000666947e-01,-1.158318324e-01,-1.542033425e-01,-1.016937155e+00,6.413916610e+00,7.666233716e+00
27237.391068625,-7.018322103e-02,-1.093930204e-01,-1.606600317e-01,-1.043871924e+00,6.399551400e+00,7.735964839e+00
27237.401074625,-4.986004378e-02,-1.181627257e-01,-1.802374167e-01,-1.012298389e+00,6.382343076e+00,7.724891656e+00
27237.411080625,-4.921420212e-02,-1.414114971e-01,-2.033282705e-01,-9.293991570e-01,6.400000313e+00,7.654711620e+00
27237.421086625,-6.767509704e-02,-1.894743727e-01,-2.414842216e-01,-8.675988266e-01,6.380098512e+00,7.557447178e+00
27237.431092625,-9.410950686e-02,-2.361635481e-01,-2.827102609e-01,-7.492354820e-01,6.305279710e+00,7.474697583e+00
27237.441098625,-1.158486151e-01,-2.716457768e-01,-3.138598167e-01,-6.733692169e-01,6.277147840e+00,7.506121480e+00
27237.451104625,-1.304387917e-01,-2.874677357e-01,-3.287085620e-01,-7.279869423e-01,6.269815598e+00,7.536647551e+00
27237.461110625,-1.295892920e-01,-2.729886537e-01,-3.322525929e-01,-7.350199097e-01,6.225672504e+00,7.561936306e+00
27237.471116625,-1.128347418e-01,-2.458132085e-01,-3.270691613e-01,-7.332242584e-01,6.218340262e+00,7.681197476e+00
27237.481122625,-8.112591854e-02,-2.191210944e-01,-3.208261791e-01,-7.130231819e-01,6.167762752e+00,7.826645227e+00
27237.491128167,-4.769634374e-02,-1.898962131e-01,-3.276697799e-01,-6.196493172e-01,6.059874039e+00,7.923760032e+00
27237.501134167,-2.619091978e-02,-1.708516429e-01,-3.372542221e-01,-5.984007774e-01,6.060173315e+00,7.923460757e+00
27237.511140167,-1.821890853e-02,-1.686251028e-01,-3.459419488e-01,-7.029974625e-01,6.093243225e+00,7.842955726e+00
27237.521146167,-1.660752944e-02,-1.724913352e-01,-3.665989444e-01,-7.529764221e-01,6.118681618e+00,7.774421703e+00
27237.531152167,-8.101475686e-03,-1.900912913e-01,-3.898578700e-01,-7.392097626e-01,6.146963125e+00,7.785195611e+00
27237.541158167,6.135484257e-03,-2.114105758e-01,-4.132349318e-01,-8.031050194e-01,6.148758776e+00,7.829039429e+00
27237.551164167,2.656020749e-02,-2.300755900e-01,-4.356962582e-01,-8.400655075e-01,6.241683728e+00,7.880963677e+00
27237.561170167,3.298125546e-02,-2.494594203e-01,-4.580127369e-01,-8.587702080e-01,6.349871716e+00,7.850287968e+00
27237.571176167,2.710916583e-02,-2.624458745e-01,-4.691460021e-01,-9.011176498e-01,6.497264755e+00,7.718008327e+00
27237.581182167,4.995905655e-03,-2.756254562e-01,-4.777331505e-01,-9.015665627e-01,6.656030253e+00,7.594258028e+00
27237.591188167,-2.843311380e-02,-2.919166648e-01,-4.842953838e-01,-8.617629601e-01,6.792050835e+00,7.499836700e+00
27237.601194167,-5.852806718e-02,-3.085575206e-01,-4.877899438e-01,-7.695861961e-01,6.834398277e+00,7.507168943e+00
27237.611199167,-6.667270952e-02,-3.306475559e-01,-5.002085873e-01,-6.287772110e-01,6.829011323e+00,7.674912697e+00
27237.621205167,-6.081779654e-02,-3.420102614e-01,-5.140269293e-01,-5.382464607e-01,6.822427268e+00,7.906402070e+00
27237.631211167,-3.408300703e-02,-3.448736549e-01,-5.325723493e-01,-4.704606262e-01,6.849960587e+00,8.095394363e+00
27237.641217167,-1.117550566e-02,-3.364038000e-01,-5.490396517e-01,-3.293523659e-01,6.878691007e+00,8.185176926e+00
27237.651223167,-8.667550566e-03,-3.228960489e-01,-5.623174538e-01,-1.586158600e-01,6.908917803e+00,8.050203807e+00
27237.661229167,-2.298410382e-02,-3.043837123e-01,-5.892153467e-01,9.352350235e-02,6.911611280e+00,7.815721682e+00
27237.671235167,-4.293740173e-02,-2.909602847e-01,-6.180843467e-01,3.338414940e-01,6.858041018e+00,7.676857986e+00
27237.681241167,-4.288382581e-02,-2.904076009e-01,-6.450330950e-01,3.989338516e-01,6.756586723e+00,7.668927193e+00
27237.691247167,-1.112149136e-02,-3.007081144e-01,-6.754156957e-01,3.073556381e-01,6.694487117e+00,7.786691987e+00
27237.701253167,3.331400578e-02,-3.235204656e-01,-6.941374005e-01,6.105214233e-02,6.820182704e+00,7.923460757e+00
27237.711259167,2.823600741e-02,-3.475212846e-01,-6.886745663e-01,-3.969885628e-01,7.011269924e+00,7.721300354e+00
27237.721265167,-5.000075664e-02,-3.475944041e-01,-6.670105547e-01,-8.197147934e-01,7.110629293e+00,7.091475680e+00
27237.731271167,-1.719480875e-01,-3.351735803e-01,-6.351094531e-01,-9.540893616e-01,7.428010651e+00,6.544999151e+00
27237.741277167,-2.811451870e-01,-3.278745380e-01,-6.038573381e-01,-6.862380508e-01,7.560589568e+00,6.431274572e+00
27237.751283167,-3.825835779e-01,-3.187576170e-01,-6.102363728e-01,-1.726817947e-01,7.402721896e+00,6.681468645e+00
27237.761289167,-4.739219147e-01,-3.214857427e-01,-6.293678776e-01,3.773860367e-01,7.207295185e+00,6.804321118e+00
27237.771295167,-5.046956667e-01,-3.280766731e-01,-6.533235366e-01,4.724059151e-01,6.794295399e+00,7.153874561e+00
27237.781301167,-4.667856840e-01,-3.370334675e-01,-6.731810444e-01,4.439747704e-01,6.524199524e+00,7.784896336e+00
27237.791307167,-3.907786223e-01,-3.326145275e-01,-6.859285850e-01,3.167828072e-01,6.322039121e+00,8.186074751e+00
27237.801313167,-3.115237631e-01,-3.272341947e-01,-7.042868132e-01,2.801215942e-01,6.161328335e+00,8.255057687e+00
27237.811319167,-2.463744187e-01,-3.203147255e-01,-7.319810794e-01,3.298012787e-01,6.022315001e+00,8.175600119e+00
27237.821325167,-1.888877758e-01,-3.056580087e-01,-7.637114553e-01,3.516483688e-01,5.965003799e+00,8.024166864e+00
27237.831331167,-1.377692410e-01,-2.833192133e-01,-7.856048248e-01,2.760813789e-01,5.901258179e+00,7.877522012e+00
27237.841336167,-8.456010002e-02,-2.656620916e-01,-8.004044934e-01,1.874959175e-01,5.872677397e+00,7.790133652e+00
27237.851342167,-3.728032060e-02,-2.564452389e-01,-8.096892065e-01,1.876455551e-01,5.868936457e+00,7.713818474e+00
27237.861348167,-1.483724534e-02,-2.504513678e-01,-8.042669119e-01,1.361702194e-01,5.899761803e+00,7.513603360e+00
27237.871354167,-2.437054660e-02,-2.440872310e-01,-7.781483600e-01,-1.556231079e-02,5.983109949e+00,7.144746667e+00
27237.881360167,-5.372112851e-02,-2.311438207e-01,-7.391106060e-01,-4.668693237e-02,6.161777248e+00,6.842029794e+00
27237.891366167,-8.533920840e-02,-2.163310461e-01,-6.995470575e-01,2.394201660e-02,6.300640944e+00,6.694936030e+00
27237.901372167,-1.065871026e-01,-2.145020785e-01,-6.563219642e-01,-3.546411209e-02,6.339247446e+00,6.655730978e+00
27237.911378167,-1.226662094e-01,-2.211952114e-01,-6.255950045e-01,-5.925649109e-02,6.334608680e+00,6.704812112e+00
27237.921384167,-1.244009210e-01,-2.315678130e-01,-6.097991566e-01,-1.795651245e-02,6.279990955e+00,6.815394301e+00
27237.931390167,-1.101178237e-01,-2.535119078e-01,-5.930211900e-01,-2.201169151e-01,6.236147137e+00,6.921337724e+00
27237.941396167,-1.162007769e-01,-2.697979443e-01,-5.851955567e-01,-4.617816452e-01,6.268917772e+00,6.980743853e+00
27237.951402167,-1.292091138e-01,-2.879760323e-01,-5.870932190e-01,-5.277718285e-01,6.245125393e+00,6.857592105e+00
27237.961408167,-1.380977465e-01,-2.979031130e-01,-5.724961727e-01,-6.748655930e-01,6.220135913e+00,6.871508402e+00
27237.971414167,-1.398212637e-01,-3.055402568e-01,-5.507122139e-01,-8.177695045e-01,6.243030466e+00,6.957101112e+00
27237.981420167,-1.285217500e-01,-3.214294346e-01,-5.338298773e-01,-7.630021416e-01,6.212803671e+00,7.123198852e+00
27237.991426167,-8.493749456e-02,-3.381214406e-01,-5.149649890e-01,-6.010942543e-01,6.168510940e+00,7.376236040e+00
27238.001432167,-3.604071884e-02,-3.547316769e-01,-4.929027101e-01,-6.172551155e-01,6.203226864e+00,7.518840676e+00
27238.011438167,3.049454389e-02,-3.616207348e-01,-4.658315149e-01,-5.591957253e-01,6.114641402e+00,7.515847924e+00
27238.021444167,1.060503442e-01,-3.708294667e-01,-4.380895177e-01,-6.262333717e-01,6.233603297e+00,7.604433385e+00
27238.031450167,1.769975797e-01,-3.873147455e-01,-4.196454936e-01,-7.032967377e-01,6.220584826e+00,7.560290292e+00
27238.041456167,2.388510486e-01,-4.153577738e-01,-4.164762282e-01,-7.004536232e-01,6.217741711e+00,7.448062090e+00
27238.051462167,2.789521320e-01,-4.347950869e-01,-4.256084915e-01,-6.717232033e-01,6.203675777e+00,7.240814008e+00
27238.061468167,2.883060006e-01,-4.464823952e-01,-4.315568623e-01,-7.519289589e-01,6.285677184e+00,6.989422834e+00
27238.071473167,2.748847995e-01,-4.309504799e-01,-4.322945258e-01,-8.400655075e-01,6.411522408e+00,6.713790368e+00
27238.081479167,2.541645725e-01,-4.117084738e-01,-4.305122920e-01,-7.962216896e-01,6.499808595e+00,6.479308243e+00
27238.091485167,2.263037983e-01,-3.849178549e-01,-4.163587353e-01,-7.413046890e-01,6.592733546e+00,6.385485465e+00
27238.101491167,1.835706476e-01,-3.620393609e-01,-4.172474859e-01,-7.052420265e-01,6.621463966e+00,6.322188759e+00
27238.111497167,1.278366263e-01,-3.409082800e-01,-4.093149484e-01,-5.416881256e-01,6.702866823e+00,6.130802264e+00
27238.121503167,6.490921965e-02,-3.162183193e-01,-4.025960122e-01,-5.062240135e-01,6.692841103e+00,6.001066461e+00
27238.131509167,1.785827691e-02,-2.926839166e-01,-3.962823229e-01,-5.030816238e-01,6.711994717e+00,6.057330200e+00
27238.141515167,-2.397813387e-02,-2.760052819e-01,-3.936717201e-01,-6.224924316e-01,6.591985358e+00,6.206668529e+00
27238.151521167,-5.778791392e-02,-2.810493149e-01,-3.970903961e-01,-6.910264542e-01,6.458059703e+00,6.317998906e+00
27238.161527167,-9.054352932e-02,-2.890843709e-01,-4.059635494e-01,-7.633014168e-01,6.491428889e+00,6.480056431e+00
27238.171533167,-1.196329100e-01,-2.885001531e-01,-4.052798084e-01,-8.120832756e-01,6.480355706e+00,6.605452743e+00
27238.181539167,-1.372196740e-01,-2.675240456e-01,-3.883020474e-01,-7.475894684e-01,6.451924561e+00,6.686257049e+00
27238.191545167,-1.366756637e-01,-2.417498316e-01,-3.785642645e-01,-6.244377205e-01,6.512078878e+00,6.839485955e+00
27238.201551167,-1.346344923e-01,-2.156574450e-01,-3.626934692e-01,-5.880757828e-01,6.541108573e+00,6.952013433e+00
27238.211557167,-1.540195330e-01,-1.955719454e-01,-3.578480349e-01,-5.666776054e-01,6.516717644e+00,6.922983738e+00
27238.221563167,-1.839390684e-01,-1.784042181e-01,-3.696545337e-01,-5.009866974e-01,6.476165853e+00,6.867617825e+00
27238.231569167,-2.158850325e-01,-1.711093944e-01,-4.031549885e-01,-4.317044868e-01,6.404489441e+00,6.908768166e+00
27238.241575167,-2.331523671e-01,-1.688141862e-01,-4.450419187e-01,-4.201823914e-01,6.278045666e+00,7.097910097e+00
27238.251581167,-2.289154479e-01,-1.649107753e-01,-4.905529872e-01,-4.194342033e-01,6.186766727e+00,7.419930220e+00
27238.261587167,-1.950318776e-01,-1.670254006e-01,-5.420564048e-01,-3.944447235e-01,6.090549748e+00,7.786691987e+00
27238.271593167,-1.332094553e-01,-1.735342324e-01,-5.952901121e-01,-3.902548706e-01,5.997026246e+00,8.119486018e+00
27238.281599167,-4.301357696e-02,-1.697549820e-01,-6.384576483e-01,-4.674678741e-01,5.957671556e+00,8.452878599e+00
27238.291605167,4.967502354e-02,-1.492554306e-01,-6.737100242e-01,-5.669768806e-01,6.020668987e+00,8.624363293e+00
27238.301610167,1.348603420e-01,-1.180508184e-01,-6.856662568e-01,-6.991068848e-01,6.083516781e+00,8.555529995e+00
27238.311616167,1.856201470e-01,-7.845011744e-02,-6.916422368e-01,-8.725368675e-01,6.258293502e+00,8.368183715e+00
27238.321622167,1.855048503e-01,-5.071948450e-02,-6.961876831e-01,-9.160814102e-01,6.516867281e+00,8.054393660e+00
27238.331628167,1.502243413e-01,-3.658425497e-02,-7.051737899e-01,-8.131307388e-01,6.648249097e+00,7.779659019e+00
27238.341634167,9.632929995e-02,-4.897087322e-02,-7.193456390e-01,-6.471826363e-01,6.773046859e+00,7.695263411e+00
27238.351640167,3.590746178e-02,-8.013368423e-02,-7.359504307e-01,-5.409399376e-01,6.852205151e+00,7.724143468e+00
27238.361646167,-1.863040194e-02,-1.162285929e-01,-7.518668732e-01,-4.071639198e-01,6.820332342e+00,7.886200993e+00
27238.371652167,-5.116814089e-02,-1.258452693e-01,-7.519285082e-01,-3.534440201e-01,6.732046156e+00,8.093000162e+00
27238.381658167,-4.226529206e-02,-8.365807262e-02,-7.285425978e-01,-4.041711678e-01,6.608146220e+00,8.278251515e+00
27238.391664167,7.881542989e-03,1.050934915e-02,-6.725057406e-01,-5.982511398e-01,6.687454150e+00,8.508394150e+00
27238.401670167,8.166029679e-02,1.190084374e-01,-5.973500287e-01,-1.050156703e+00,6.676081692e+00,8.585906429e+00
27238.411676167,1.205397924e-01,1.968901609e-01,-5.198770801e-01,-1.618629960e+00,6.700622259e+00,8.519317695e+00
27238.421682167,1.019289473e-01,2.203040351e-01,-4.420826577e-01,-2.222417691e+00,6.795642137e+00,8.234557335e+00
27238.431688167,4.007665494e-02,2.048006180e-01,-3.771293887e-01,-2.498499070e+00,6.823175456e+00,7.880215489e+00
27238.441694167,-5.702310229e-02,1.483368838e-01,-3.203439557e-01,-2.461987495e+00,6.986430082e+00,7.673266683e+00
27238.451700167,-1.442669995e-01,4.977800709e-02,-2.885587063e-01,-2.207154655e+00,7.005434058e+00,7.630021416e+00
27238.461706167,-1.756949350e-01,-8.290268419e-02,-2.927852782e-01,-1.625214014e+00,6.732943981e+00,7.911190473e+00
27238.471712167,-1.377196233e-01,-2.114761974e-01,-3.269650727e-01,-1.037736782e+00,6.251410172e+00,8.370727554e+00
27238.481718167,-3.178830550e-02,-3.295755035e-01,-3.620439374e-01,-8.153753029e-01,5.822399162e+00,8.775946185e+00
27238.491724417,1.210700460e-01,-4.203138018e-01,-4.053010708e-01,-7.472901932e-01,5.549909086e+00,9.149142369e+00
27238.501730417,2.919606795e-01,-4.711421525e-01,-4.453074535e-01,-6.314706879e-01,5.441870736e+00,9.268403539e+00
27238.511736417,4.280076892e-01,-4.622064653e-01,-4.653217817e-01,-7.062894897e-01,5.507711282e+00,9.022249681e+00
27238.521742417,4.847353628e-01,-4.302070439e-01,-4.629903044e-01,-9.446621925e-01,5.916072302e+00,8.380753274e+00
27238.531747417,4.724526497e-01,-3.748850903e-01,-4.392579888e-01,-1.206527999e+00,6.319345644e+00,7.628674677e+00
27238.541753417,3.957389333e-01,-3.323019594e-01,-3.903365959e-01,-1.421706873e+00,6.775141785e+00,7.042993096e+00
27238.551759417,2.761654269e-01,-3.103582187e-01,-3.259381155e-01,-1.578975995e+00,7.102848138e+00,6.585550941e+00
27238.561765417,1.399828195e-01,-3.320048202e-01,-2.745079932e-01,-1.512536899e+00,7.260566172e+00,6.387281116e+00
27238.571771417,2.462575687e-02,-3.972473276e-01,-2.511461359e-01,-1.218947920e+00,7.212682139e+00,6.485443385e+00
27238.581777417,-5.404710803e-02,-4.902821567e-01,-2.482089243e-01,-9.439140045e-01,7.021744556e+00,6.765564979e+00
27238.591783417,-7.365857835e-02,-5.736150660e-01,-2.692402566e-01,-6.795043587e-01,6.778583450e+00,7.184101357e+00
27238.601789417,-4.996558238e-02,-6.139269134e-01,-2.973277042e-01,-4.141968872e-01,6.500107870e+00,7.560290292e+00
27238.611795417,2.220088389e-03,-6.016663539e-01,-3.346441361e-01,-2.246060432e-01,6.227617793e+00,7.707084782e+00
27238.621801417,5.086225662e-02,-5.477423357e-01,-3.696395061e-01,-1.300350777e-01,6.046257018e+00,7.683442040e+00
27238.631807417,8.441023345e-02,-4.633541125e-01,-3.921097715e-01,-1.608604240e-01,5.974879881e+00,7.493701559e+00
27238.641813417,9.553464033e-02,-3.603357465e-01,-3.942516843e-01,-4.424783943e-01,5.962459959e+00,7.270741529e+00
27238.651819417,8.487471172e-02,-2.913525162e-01,-3.785942274e-01,-8.946832329e-01,5.995529870e+00,7.152078909e+00
27238.661825417,5.538648897e-02,-2.627512245e-01,-3.493752482e-01,-1.326537357e+00,6.045059917e+00,7.152827097e+00
27238.671831417,5.453212895e-02,-2.681460617e-01,-3.137304055e-01,-1.596932507e+00,6.028300505e+00,7.260566172e+00
27238.681837417,8.875450477e-02,-2.924987820e-01,-2.866819778e-01,-1.758541119e+00,5.970091477e+00,7.645134814e+00
27238.691843417,1.441642493e-01,-3.349054182e-01,-2.683574087e-01,-1.791760667e+00,5.866093343e+00,7.879467301e+00
27238.701849417,2.019040621e-01,-3.844028354e-01,-2.678756332e-01,-1.734299828e+00,5.830629230e+00,7.944410021e+00
27238.711855417,2.493267213e-01,-4.386165850e-01,-2.931083521e-01,-1.483058291e+00,5.810428154e+00,7.913883950e+00
27238.721861417,2.876962644e-01,-4.888361879e-01,-3.375637311e-01,-1.149067159e+00,5.795464394e+00,7.813626756e+00
27238.731867417,3.098808670e-01,-5.206304121e-01,-3.937080683e-01,-8.424597092e-01,5.796811132e+00,7.599794620e+00
27238.741873417,3.231629715e-01,-5.291268808e-01,-4.522337852e-01,-6.548141541e-01,5.854271972e+00,7.376236040e+00
27238.751878417,3.288930178e-01,-5.214407558e-01,-5.034955484e-01,-5.648819542e-01,5.930886425e+00,7.215674891e+00
27238.761884417,3.206424844e-01,-5.034891254e-01,-5.509380446e-01,-5.213374115e-01,6.019621524e+00,7.053617366e+00
27238.771890417,2.966969998e-01,-4.816197237e-01,-5.867848456e-01,-5.720645592e-01,6.119878719e+00,6.895600056e+00
27238.781896417,2.671591179e-01,-4.555342034e-01,-6.033075033e-01,-7.200561493e-01,6.225373229e+00,6.785616418e+00
27238.791902417,2.333990629e-01,-4.213111690e-01,-6.051957304e-01,-8.791209221e-01,6.215796423e+00,6.715137106e+00
27238.801908417,2.056392171e-01,-3.906636777e-01,-6.062688584e-01,-8.274959488e-01,6.106411334e+00,6.698826608e+00
27238.811914417,1.824242056e-01,-3.568722004e-01,-6.130972426e-01,-8.257002975e-01,6.055833824e+00,6.868964563e+00
27238.821920417,1.717845327e-01,-3.214108445e-01,-6.151410454e-01,-9.760860893e-01,5.898863978e+00,6.932560545e+00
27238.831926417,1.704054991e-01,-3.037547386e-01,-6.284371988e-01,-1.082328788e+00,5.755960066e+00,7.095515895e+00
27238.841932417,1.821669390e-01,-2.951775427e-01,-6.499661070e-01,-1.109263557e+00,5.701791254e+00,7.295880647e+00
27238.851938417,2.088275350e-01,-3.044175304e-01,-6.714133378e-01,-1.192910977e+00,5.633556506e+00,7.437587457e+00
27238.861944417,2.357403224e-01,-3.302790820e-01,-6.870388985e-01,-1.366041685e+00,5.670965907e+00,7.512705534e+00
27238.871950417,2.634964557e-01,-3.657035034e-01,-6.943451292e-01,-1.573589041e+00,5.797110407e+00,7.566275797e+00
27238.881956417,2.999412053e-01,-4.191580886e-01,-7.014304450e-01,-1.791611030e+00,5.925050558e+00,7.650521767e+00
27238.891962417,3.135555055e-01,-4.715128735e-01,-7.011692024e-01,-1.913116764e+00,6.127360599e+00,7.666084078e+00
27238.901968417,2.941153086e-01,-5.208770988e-01,-6.960982843e-01,-1.936011317e+00,6.419752477e+00,7.493103008e+00
27238.911974417,2.713125137e-01,-5.594067569e-01,-6.802747919e-01,-1.911470750e+00,6.678625531e+00,7.369651985e+00
27238.921980417,2.271266815e-01,-5.748787715e-01,-6.565525496e-01,-1.785326250e+00,6.909366716e+00,7.298424486e+00
27238.931986417,1.767124719e-01,-5.608069247e-01,-6.385827758e-01,-1.429039116e+00,6.999448553e+00,7.156867313e+00
27238.941992417,1.339483581e-01,-5.258045945e-01,-6.235274617e-01,-9.567828384e-01,7.044040559e+00,7.129333994e+00
27238.951998417,1.022974082e-01,-4.721300893e-01,-6.116445848e-01,-5.053261879e-01,7.014113039e+00,7.169436871e+00
27238.962004417,8.603807558e-02,-4.264145469e-01,-6.057341750e-01,-2.314893730e-01,6.948422131e+00,7.247697338e+00
27238.972009417,7.757674170e-02,-4.048615302e-01,-6.051732618e-01,-1.565209335e-01,6.895001506e+00,7.436091081e+00
27238.982015417,7.202229369e-02,-4.064330596e-01,-6.079625130e-01,-2.786252182e-01,6.881384484e+00,7.589768900e+00
27238.992021417,7.059556220e-02,-4.154926015e-01,-6.017787538e-01,-6.197989548e-01,6.916250046e+00,7.708581158e+00
27239.002027417,7.068415125e-02,-4.089426553e-01,-5.616617260e-01,-1.203535247e+00,7.145345217e+00,7.847444854e+00
27239.012033417,4.714068834e-02,-3.963679801e-01,-4.720703385e-01,-1.964592100e+00,7.493851196e+00,7.744344545e+00
27239.022039417,-2.880154613e-02,-3.752620910e-01,-3.564741607e-01,-2.552218970e+00,7.852083620e+00,7.400776607e+00
27239.032045417,-1.476906554e-01,-3.648366096e-01,-2.379912249e-01,-2.678662745e+00,7.997082458e+00,7.011120287e+00
27239.042051417,-2.687693944e-01,-3.865172012e-01,-1.473528376e-01,-2.343474512e+00,7.990797678e+00,6.867917100e+00
27239.052057417,-3.663080299e-01,-4.409111569e-01,-1.100522592e-01,-1.540668768e+00,7.732074261e+00,6.958896763e+00
27239.062063417,-4.181748013e-01,-5.151817072e-01,-1.329748321e-01,-5.623381149e-01,7.200561493e+00,7.236324880e+00
27239.072069417,-4.153516415e-01,-5.789381485e-01,-1.972091817e-01,3.339911316e-01,6.680870095e+00,7.651269955e+00
27239.082075417,-3.728048838e-01,-6.054557220e-01,-2.795391294e-01,7.846995941e-01,6.323086584e+00,8.046462867e+00
27239.092081417,-3.002826030e-01,-5.830480054e-01,-3.733481725e-01,9.292495193e-01,6.034286009e+00,8.276455864e+00
27239.102087417,-2.135534360e-01,-5.039420096e-01,-4.529210086e-01,8.791209221e-01,5.946448736e+00,8.349479015e+00
27239.112093417,-1.227730714e-01,-3.862315189e-01,-5.098859405e-01,6.440402466e-01,6.059874039e+00,8.287379409e+00
27239.122099417,-4.545891291e-02,-2.632219622e-01,-5.555300652e-01,4.604349068e-01,6.082768593e+00,8.108562473e+00
27239.132105417,-5.820112032e-03,-1.718136709e-01,-6.007215571e-01,3.586813362e-01,6.082768593e+00,7.841608987e+00
27239.142111417,-2.203226356e-03,-1.289293402e-01,-6.457672075e-01,2.885013000e-01,6.150704065e+00,7.646331915e+00
27239.152117417,3.790643854e-04,-1.291568664e-01,-6.719116416e-01,1.280897888e-01,6.243928292e+00,7.587075423e+00
27239.162123417,2.315956890e-02,-1.428151553e-01,-6.719881028e-01,-9.846154327e-02,6.353911931e+00,7.722497455e+00
27239.172129417,7.665174866e-02,-1.533852101e-01,-6.444888884e-01,-3.295020035e-01,6.410026032e+00,7.851036156e+00
27239.182135417,1.443208820e-01,-1.565246923e-01,-6.004978770e-01,-4.658218605e-01,6.421847403e+00,7.929296623e+00
27239.192140417,2.068835994e-01,-1.559556362e-01,-5.602631335e-01,-4.701613510e-01,6.426037256e+00,7.830685442e+00
27239.202146417,2.528001079e-01,-1.551853115e-01,-5.189464067e-01,-4.091092087e-01,6.489633237e+00,7.579892818e+00
27239.212152417,2.667144762e-01,-1.482224880e-01,-4.857764284e-01,-3.839700912e-01,6.534524519e+00,7.192481062e+00
27239.222158417,2.475158064e-01,-1.351137935e-01,-4.678222612e-01,-3.853168297e-01,6.597073037e+00,6.812401549e+00
27239.232164417,2.057377608e-01,-1.204996187e-01,-4.434579729e-01,-4.417302063e-01,6.680870095e+00,6.486640485e+00
27239.242170417,1.493675373e-01,-1.135220820e-01,-4.206445241e-01,-5.574000740e-01,6.712443629e+00,6.268917772e+00
27239.252176417,8.128387669e-02,-1.210393041e-01,-3.972145277e-01,-6.217442436e-01,6.740276224e+00,6.188562379e+00
27239.262182417,4.623609205e-02,-1.499483935e-01,-3.763644619e-01,-6.022913551e-01,6.664110683e+00,6.369324604e+00
