#t[s:double],w.x[rad/s:double],w.y[rad/s:double],w.z[rad/s:double],a.x[m/s^2:double],a.y[m/s^2:double],a.z[m/s^2:double]
131894.126984875,-8.749888902e-02,2.109443267e-01,2.129352244e-01,2.530671155e+00,6.794295399e+00,6.516717644e+00
131894.136991875,-8.756790305e-02,2.387314367e-01,1.622349692e-01,2.655618554e+00,6.805967132e+00,6.604554917e+00
131894.146997875,-7.711419071e-02,2.686645616e-01,1.079152146e-01,2.647089211e+00,6.822726543e+00,6.523600974e+00
131894.157004875,-4.265232710e-02,2.936581149e-01,9.068634297e-02,2.472611765e+00,6.712443629e+00,6.584054565e+00
131894.167011875,3.720665004e-02,3.073069002e-01,1.311119488e-01,1.977610571e+00,6.772597946e+00,6.887519626e+00
131894.177018875,1.224375554e-01,3.157779977e-01,2.079849046e-01,1.471236920e+00,7.013963401e+00,7.137264787e+00
131894.187024875,1.834759329e-01,3.281807455e-01,2.936444565e-01,1.167771860e+00,7.233631403e+00,7.057807219e+00
131894.197031875,2.011313969e-01,3.377535275e-01,3.538776764e-01,1.076343284e+00,7.480832725e+00,6.728155578e+00
131894.207038875,1.766555025e-01,3.557139921e-01,3.814148427e-01,1.231816754e+00,7.574206590e+00,6.278494579e+00
131894.217044875,1.159125859e-01,3.980992634e-01,3.739013574e-01,1.501463716e+00,7.573757677e+00,5.857115086e+00
131894.227051875,3.645623125e-02,4.710650321e-01,3.553035508e-01,1.691204198e+00,7.491008082e+00,5.573851102e+00
131894.237058875,-5.631672181e-02,5.639114545e-01,3.394133817e-01,1.666513993e+00,7.297676298e+00,5.408202275e+00
131894.247065875,-1.497943279e-01,6.733814491e-01,3.463823119e-01,1.405695650e+00,7.065588374e+00,5.282955601e+00
131894.257071875,-2.290924737e-01,8.004305921e-01,4.022042899e-01,9.065046036e-01,6.802824742e+00,5.370044686e+00
131894.267078875,-2.787993047e-01,9.104755126e-01,5.327956474e-01,2.823661583e-01,6.597821225e+00,5.565321759e+00
131894.277085875,-2.324755979e-01,9.625039167e-01,7.658011132e-01,-3.853168297e-01,6.540061110e+00,6.181529411e+00
131894.287091875,-1.016876401e-01,9.403398352e-01,1.031011221e+00,-8.037035698e-01,6.782922941e+00,7.162852817e+00
131894.297098875,7.049546291e-02,8.869707341e-01,1.228063902e+00,-3.589806114e-01,6.845172184e+00,7.702894929e+00
131894.307105875,2.196067447e-01,8.163499959e-01,1.300227884e+00,7.556698990e-01,7.109432192e+00,7.606827587e+00
131894.317111875,2.995100828e-01,7.215666698e-01,1.254377213e+00,2.013822871e+00,7.336133162e+00,6.992116311e+00
131894.327118875,2.593493796e-01,6.237450074e-01,1.113779443e+00,2.973448824e+00,7.556848627e+00,6.011990006e+00
131894.337125875,1.515700591e-01,5.753453775e-01,9.250839844e-01,3.761590083e+00,7.591863827e+00,5.131971259e+00
131894.347132875,3.106530756e-02,6.022733008e-01,7.531999837e-01,4.077774340e+00,7.441478035e+00,4.762516015e+00
131894.357138875,-7.657714424e-02,6.962458386e-01,6.420841645e-01,3.793163618e+00,7.199813305e+00,4.835539165e+00
131894.367145875,-1.732998212e-01,7.998852614e-01,6.288075596e-01,3.045424512e+00,6.885873612e+00,5.100846637e+00
131894.377152875,-2.017232982e-01,8.681517095e-01,7.423917491e-01,2.072630450e+00,6.599916151e+00,5.476287385e+00
131894.387158875,-1.075103431e-01,8.856889395e-01,9.396570994e-01,1.171213525e+00,6.619069765e+00,6.471676725e+00
131894.397165875,5.574721546e-02,8.802703116e-01,1.137266603e+00,8.047510330e-01,6.783671129e+00,7.460033098e+00
131894.407172875,2.243189529e-01,8.665031195e-01,1.271951328e+00,1.123329491e+00,6.851008051e+00,7.639298947e+00
131894.417179875,3.375179893e-01,8.356125725e-01,1.310187468e+00,1.836502311e+00,6.916848596e+00,7.162104629e+00
131894.427185875,3.646295974e-01,7.953953860e-01,1.263153768e+00,2.477699443e+00,7.191134324e+00,6.251559810e+00
131894.437192875,3.113986219e-01,7.824708611e-01,1.160810627e+00,3.036446255e+00,7.402422620e+00,5.249287140e+00
131894.447200167,1.874920083e-01,8.068037624e-01,1.022973096e+00,3.369838837e+00,7.515399011e+00,4.389918382e+00
131894.457206167,3.273675898e-02,8.451783468e-01,9.024273547e-01,3.418620695e+00,7.558345004e+00,3.887285670e+00
131894.467213167,-1.077487752e-01,8.674442503e-01,8.597201989e-01,2.981678893e+00,7.507767493e+00,3.861248727e+00
131894.477220167,-1.661509037e-01,8.630164248e-01,9.099387861e-01,2.317138294e+00,7.351246560e+00,4.464288271e+00
131894.487227167,-1.267177124e-01,8.459632289e-01,1.008320466e+00,1.807771891e+00,7.393444364e+00,5.499780489e+00
131894.497233167,-3.241941454e-02,8.271567318e-01,1.104388148e+00,1.774701981e+00,7.427711375e+00,6.290615224e+00
131894.507240167,4.547999965e-02,8.087888026e-01,1.164857845e+00,2.100762319e+00,7.467664616e+00,6.498312218e+00
131894.517247167,6.310438255e-02,8.104007629e-01,1.172708326e+00,2.640205881e+00,7.656357634e+00,6.201580850e+00
131894.527253167,1.704155198e-02,8.565484366e-01,1.119411688e+00,3.269432005e+00,7.899219465e+00,5.673659384e+00
131894.537260167,-8.943931006e-02,9.429164438e-01,1.028329414e+00,3.928735287e+00,8.005162888e+00,5.227440050e+00
131894.547267167,-2.428810006e-01,1.062915176e+00,9.020234489e-01,4.286069884e+00,8.182633086e+00,4.892551093e+00
131894.557274167,-4.075959276e-01,1.190737472e+00,7.684693941e-01,4.419845902e+00,7.986308550e+00,4.711339954e+00
131894.567280167,-5.224079640e-01,1.289585041e+00,6.785402359e-01,4.042908778e+00,7.628225764e+00,5.041290871e+00
131894.577287167,-5.489304108e-01,1.317414097e+00,6.792137438e-01,3.199401606e+00,7.214178515e+00,5.866841531e+00
131894.587294167,-4.894281582e-01,1.261056980e+00,7.436327621e-01,2.289455338e+00,6.946327204e+00,6.864026522e+00
131894.597300167,-3.753859431e-01,1.156666095e+00,8.090513213e-01,1.809118629e+00,6.745663177e+00,7.559542104e+00
131894.607307167,-2.162149853e-01,1.027352593e+00,8.381574810e-01,1.924938135e+00,6.525995175e+00,7.937377054e+00
131894.617314167,-5.736516507e-02,8.959249836e-01,8.211201949e-01,2.286462585e+00,6.528688652e+00,8.105270445e+00
131894.627320167,4.570865030e-02,7.675130416e-01,7.590191138e-01,2.652476164e+00,6.625653819e+00,7.741950343e+00
131894.637327167,7.957860170e-02,6.423849745e-01,6.595963924e-01,2.978835778e+00,6.670994013e+00,6.960093864e+00
131894.647334167,6.639413725e-02,5.398904060e-01,5.471502623e-01,3.167079884e+00,6.780528739e+00,6.323535497e+00
131894.657341167,2.913631838e-02,4.584169196e-01,4.511444000e-01,3.185784584e+00,6.823175456e+00,6.007351241e+00
131894.667347167,6.675229677e-03,4.140243044e-01,3.967052528e-01,3.059490446e+00,6.816890677e+00,6.046705930e+00
131894.677354167,5.864190075e-03,4.166491144e-01,3.812179287e-01,2.903867339e+00,6.860135944e+00,6.348674615e+00
131894.687361167,2.711021396e-02,4.569762445e-01,4.076731071e-01,2.737769598e+00,6.988674646e+00,6.728454853e+00
131894.697367167,3.645992548e-02,4.931432577e-01,4.450963868e-01,2.624643570e+00,7.047781499e+00,6.876296806e+00
131894.707374167,3.553458459e-02,5.089581171e-01,4.712946851e-01,2.609230897e+00,7.050774252e+00,6.789506995e+00
131894.717381167,3.903982385e-02,4.992219925e-01,4.641397555e-01,2.605789232e+00,7.124395953e+00,6.752845782e+00
131894.727388167,4.157361358e-02,4.681042946e-01,4.329484505e-01,2.612522924e+00,7.215076340e+00,6.756137810e+00
131894.737394167,2.369923046e-02,4.056259654e-01,3.785953298e-01,2.665943549e+00,7.200860768e+00,6.658574092e+00
131894.747401167,-1.479947253e-02,3.406181140e-01,3.026565233e-01,2.703352950e+00,7.134272034e+00,6.440851379e+00
131894.757408167,-3.267630528e-02,2.742330542e-01,2.240424379e-01,2.658611306e+00,7.067533663e+00,6.400898138e+00
131894.767414167,-1.971753466e-02,2.355163869e-01,1.602047300e-01,2.515408119e+00,7.039252156e+00,6.664709234e+00
131894.777421167,7.919976599e-03,2.474922540e-01,1.281076842e-01,2.301127071e+00,7.106439440e+00,6.946776117e+00
131894.787428167,1.019416748e-02,2.877286481e-01,1.281643439e-01,1.980304048e+00,7.250390815e+00,6.967875019e+00
131894.797435167,-3.018617847e-02,3.372851435e-01,1.508817628e-01,1.643020889e+00,7.318475925e+00,6.725312463e+00
131894.807441167,-8.720847244e-02,3.933124301e-01,1.855784018e-01,1.409735865e+00,7.276727033e+00,6.468983248e+00
131894.817448167,-1.318414543e-01,4.417857764e-01,2.207081393e-01,1.252167468e+00,7.164199555e+00,6.554276682e+00
131894.827455167,-1.504029655e-01,4.836478166e-01,2.482506578e-01,1.191115326e+00,6.993163774e+00,6.857292830e+00
131894.837461167,-1.414383986e-01,5.155061307e-01,2.626197251e-01,1.193958440e+00,6.770503020e+00,7.190835049e+00
131894.847468167,-9.738272065e-02,5.207768361e-01,2.576268408e-01,1.211615678e+00,6.614281361e+00,7.560739205e+00
131894.857475167,-3.933736236e-02,4.930842414e-01,2.297173703e-01,1.206527999e+00,6.613533173e+00,7.819612260e+00
131894.867481167,1.090042737e-02,4.401314789e-01,1.765996467e-01,1.223437048e+00,6.614879912e+00,7.803900311e+00
131894.877488167,5.057111914e-02,3.811818847e-01,1.147145162e-01,1.192910977e+00,6.680421182e+00,7.675960160e+00
131894.887495167,8.523227993e-02,3.255895747e-01,6.041949933e-02,1.091307044e+00,6.767360630e+00,7.574505865e+00
131894.897502167,1.129889848e-01,2.733782252e-01,2.505082752e-02,8.825625870e-01,6.880187383e+00,7.495796485e+00
131894.907508167,1.250037977e-01,2.376181367e-01,1.642600940e-02,6.569090805e-01,6.933907283e+00,7.353940037e+00
131894.917515167,1.311021579e-01,2.193151126e-01,2.331946299e-02,4.873696754e-01,6.978499289e+00,7.204900983e+00
131894.927522167,1.329505778e-01,2.069494026e-01,3.752195474e-02,4.041711678e-01,6.957101112e+00,7.120505375e+00
131894.937528167,1.351065993e-01,2.027182030e-01,5.341615302e-02,3.474585159e-01,6.961290965e+00,7.058405769e+00
131894.947535167,1.363926491e-01,1.956997908e-01,5.451914813e-02,3.523965569e-01,7.012467025e+00,6.992415586e+00
131894.957542167,1.300451116e-01,1.917982740e-01,4.787404219e-02,3.721487206e-01,7.068880402e+00,6.898742446e+00
131894.967549167,1.031505602e-01,1.881495579e-01,3.483763754e-02,3.455132271e-01,7.158363689e+00,6.689399438e+00
131894.977555167,6.692463720e-02,1.938824664e-01,2.656362730e-02,2.952349922e-01,7.188440847e+00,6.494272003e+00
131894.987562167,2.432232660e-02,1.990535868e-01,3.123493796e-02,1.937806969e-01,7.268048052e+00,6.359598160e+00
131894.997569167,-1.713835856e-02,2.030634546e-01,4.511579279e-02,7.302315063e-02,7.325059979e+00,6.288520298e+00
131895.007575167,-4.437469040e-02,2.071653337e-01,6.939081868e-02,-1.735796204e-02,7.345410693e+00,6.323086584e+00
131895.017582167,-4.452127204e-02,2.059549218e-01,1.006118619e-01,-6.449380722e-02,7.335235336e+00,6.526593726e+00
131895.027589167,-2.161969604e-02,1.956497058e-01,1.223929041e-01,-3.920505219e-02,7.406163560e+00,6.786813519e+00
131895.037596167,1.417383726e-02,1.775509568e-01,1.221950505e-01,9.472060318e-02,7.437737095e+00,6.946626479e+00
131895.047602167,5.040909400e-02,1.517709884e-01,9.855966268e-02,2.688987740e-01,7.452850493e+00,6.981043128e+00
131895.057609167,6.898266233e-02,1.133820203e-01,6.086141147e-02,3.684077805e-01,7.542184142e+00,6.928819604e+00
131895.067616167,6.731754099e-02,8.256062603e-02,1.686832123e-02,4.381389038e-01,7.520486690e+00,6.724414638e+00
131895.077622167,4.623349638e-02,7.562321510e-02,-2.043149869e-02,4.958990189e-01,7.438485283e+00,6.498761131e+00
131895.087629167,3.294654636e-02,7.683273947e-02,-4.457371298e-02,4.698620758e-01,7.362319743e+00,6.487388673e+00
131895.097636167,4.079047334e-02,7.054723043e-02,-4.921569002e-02,3.574842354e-01,7.240814008e+00,6.676829880e+00
131895.107642167,6.833762944e-02,4.721552300e-02,-4.657960249e-02,2.395698036e-01,7.092223868e+00,6.889016002e+00
131895.117649167,1.066522838e-01,2.364583233e-02,-3.674633133e-02,1.669955658e-01,7.001393842e+00,7.024138758e+00
131895.127656167,1.414613310e-01,-6.922491184e-04,-3.717786989e-02,2.045546043e-01,6.848464211e+00,7.022492744e+00
131895.137663167,1.672571156e-01,-2.625390455e-02,-4.293332446e-02,3.342904068e-01,6.804770031e+00,6.963086616e+00
131895.147669167,1.732854251e-01,-5.605769656e-02,-6.412573151e-02,3.734954590e-01,6.839635593e+00,6.782474028e+00
131895.157676167,1.582453526e-01,-9.999496733e-02,-9.763684113e-02,4.122515984e-01,6.861781958e+00,6.580612901e+00
131895.167683167,1.459330163e-01,-1.382799472e-01,-1.457190954e-01,4.279635468e-01,6.907421427e+00,6.438906090e+00
131895.177689167,1.333807789e-01,-1.612181622e-01,-1.826753291e-01,3.902548706e-01,6.894702231e+00,6.459256804e+00
131895.187696167,1.309429158e-01,-1.743005481e-01,-1.944788972e-01,2.370259644e-01,6.886771438e+00,6.473322739e+00
131895.197703167,1.292223913e-01,-1.947602285e-01,-1.935716256e-01,5.147533569e-02,6.883329773e+00,6.495469104e+00
131895.207710167,1.506024787e-01,-2.246943982e-01,-1.959662415e-01,-5.985504150e-03,6.872406228e+00,6.540958936e+00
131895.217716167,1.801615377e-01,-2.603669856e-01,-1.747257472e-01,-4.953004684e-02,6.891110928e+00,6.673088940e+00
131895.227723167,2.123087612e-01,-3.071508202e-01,-1.620999939e-01,-1.845031654e-01,6.970718134e+00,6.697030956e+00
131895.237730167,2.334787555e-01,-3.508841846e-01,-1.624217766e-01,-1.408089851e-01,7.028478249e+00,6.611737522e+00
131895.247736167,2.373138789e-01,-3.960740011e-01,-1.671261473e-01,-1.366191322e-01,7.230788289e+00,6.494571278e+00
131895.257743167,2.200533885e-01,-4.257804260e-01,-1.909714550e-01,-8.619125977e-02,7.311293320e+00,6.277447115e+00
131895.267750167,1.869872350e-01,-4.363041487e-01,-2.101031772e-01,-3.740940094e-03,7.361421917e+00,6.101024380e+00
131895.277757167,1.445642430e-01,-4.254502195e-01,-2.067949138e-01,-7.526771469e-02,7.440131297e+00,6.080673666e+00
131895.287763167,9.920578404e-02,-4.004684210e-01,-1.846166575e-01,-1.665466530e-01,7.437587457e+00,6.097433078e+00
131895.297770167,8.132738767e-02,-3.677793704e-01,-1.518249745e-01,-2.066495308e-01,7.523329804e+00,6.287023922e+00
131895.307777167,8.140934642e-02,-3.387496514e-01,-1.103560679e-01,-2.100911957e-01,7.690774283e+00,6.631639323e+00
131895.317783167,7.983639537e-02,-3.113390266e-01,-6.314221569e-02,-1.767220100e-01,7.831283993e+00,6.800729816e+00
131895.327790167,4.900972428e-02,-2.863669904e-01,-2.456483058e-02,-3.950432739e-02,7.921515468e+00,6.687603787e+00
131895.337797167,1.752568489e-02,-2.532430801e-01,-6.972640022e-03,2.519897247e-01,7.973439716e+00,6.562506750e+00
131895.347804167,-1.547106621e-02,-2.085178223e-01,4.958770815e-03,5.680243439e-01,8.023867589e+00,6.574178484e+00
131895.357810167,-5.147305633e-02,-1.709144433e-01,9.056806990e-03,8.527847038e-01,7.965060011e+00,6.609044045e+00
131895.367817167,-7.860274404e-02,-1.420517951e-01,9.226738439e-04,1.148917522e+00,7.780407207e+00,6.636427727e+00
131895.377824167,-9.313880275e-02,-1.302515662e-01,-1.340284855e-02,1.462857214e+00,7.567323260e+00,6.764816791e+00
131895.387830167,-8.877519542e-02,-1.082874892e-01,-4.713346841e-02,1.838297962e+00,7.369651985e+00,6.962488065e+00
131895.397837167,-6.433072398e-02,-9.576294844e-02,-9.843862141e-02,2.183811189e+00,7.217320905e+00,7.073219892e+00
131895.407844167,-3.271880193e-02,-7.999257664e-02,-1.406950248e-01,2.406920856e+00,7.052869178e+00,7.197119828e+00
131895.417850167,-1.239225365e-02,-6.554061519e-02,-1.738655006e-01,2.504185299e+00,6.890213103e+00,7.086687276e+00
131895.427857167,-6.324561639e-03,-7.802369195e-02,-1.964827995e-01,2.522590724e+00,6.702268272e+00,6.858639568e+00
131895.437864167,-1.915226515e-02,-1.305218700e-01,-2.138105469e-01,2.425775195e+00,6.632986062e+00,6.653486414e+00
131895.447871125,-5.551865443e-02,-2.064920799e-01,-2.351376878e-01,2.371606382e+00,6.589441519e+00,6.402394514e+00
131895.457877125,-9.858042451e-02,-2.889207160e-01,-2.617587000e-01,2.388515431e+00,6.593481734e+00,6.244975755e+00
131895.467884125,-1.394980021e-01,-3.671617269e-01,-2.946743586e-01,2.409913609e+00,6.665756697e+00,6.195296071e+00
131895.477891125,-1.727530985e-01,-4.303839779e-01,-3.210034402e-01,2.392406009e+00,6.763320415e+00,6.212654033e+00
131895.487897125,-1.959807440e-01,-4.600942039e-01,-3.296379339e-01,2.340032848e+00,6.840234143e+00,6.286874284e+00
131895.497904125,-2.256247208e-01,-4.521662621e-01,-3.201877429e-01,2.259527817e+00,6.885723975e+00,6.282534794e+00
131895.507911125,-2.592955240e-01,-4.128932718e-01,-2.843513602e-01,2.101510507e+00,6.945279741e+00,6.256647488e+00
131895.517918125,-2.674860060e-01,-3.456177476e-01,-2.069177096e-01,1.902043581e+00,6.970867771e+00,6.372766269e+00
131895.527924125,-2.811693697e-01,-2.702017128e-01,-1.081934127e-01,1.706467233e+00,6.996605439e+00,6.490082150e+00
131895.537931125,-2.945040741e-01,-1.970693362e-01,-3.706238369e-02,1.817348698e+00,6.850559138e+00,6.517914745e+00
131895.547938125,-2.842867899e-01,-1.592890013e-01,-4.582612632e-03,2.005892078e+00,6.799532715e+00,6.673388215e+00
131895.557944125,-2.585423961e-01,-1.615766971e-01,-1.325853422e-02,2.207005018e+00,6.719925510e+00,6.864325797e+00
131895.567951125,-2.283913121e-01,-1.851475623e-01,-6.904950251e-02,2.474108141e+00,6.626102732e+00,6.926724678e+00
131895.577958125,-1.969004446e-01,-2.272447173e-01,-1.531588018e-01,2.634370014e+00,6.553827769e+00,6.944531553e+00
131895.587965125,-1.745687352e-01,-2.603442659e-01,-2.274439459e-01,2.581398302e+00,6.516418369e+00,6.886322525e+00
131895.597971125,-1.729089158e-01,-2.881879102e-01,-2.811865624e-01,2.397344050e+00,6.458209341e+00,6.720075147e+00
131895.607978125,-1.748273788e-01,-3.011331757e-01,-2.940581322e-01,2.104952172e+00,6.436212613e+00,6.631489686e+00
131895.617985125,-1.787240873e-01,-2.977281186e-01,-2.791315467e-01,1.785475888e+00,6.496217292e+00,6.633285337e+00
131895.627991125,-1.735969713e-01,-2.854575450e-01,-2.451846443e-01,1.583016210e+00,6.543053862e+00,6.685359223e+00
131895.637998125,-1.660618387e-01,-2.806961247e-01,-2.023947636e-01,1.417816296e+00,6.570736819e+00,6.722618987e+00
131895.648005125,-1.601117461e-01,-2.933348233e-01,-1.707186873e-01,1.348234810e+00,6.595127748e+00,6.700921534e+00
131895.658011125,-1.507467162e-01,-3.159033445e-01,-1.584693132e-01,1.336263802e+00,6.681618283e+00,6.698377695e+00
131895.668018125,-1.576440734e-01,-3.417628361e-01,-1.692687495e-01,1.424699625e+00,6.783371854e+00,6.642413231e+00
131895.678025125,-1.689191368e-01,-3.661314184e-01,-1.970142604e-01,1.561618033e+00,6.839785230e+00,6.557867985e+00
131895.688032125,-1.657942029e-01,-3.824949253e-01,-2.305502457e-01,1.636586472e+00,6.813598650e+00,6.622661067e+00
131895.698038125,-1.391827951e-01,-3.964579947e-01,-2.487687407e-01,1.603217287e+00,6.824671832e+00,6.880636296e+00
131895.708045125,-9.104315975e-02,-4.004771105e-01,-2.535835622e-01,1.567453899e+00,6.774243960e+00,7.151181084e+00
131895.718052125,-4.392729369e-02,-3.983489132e-01,-2.437560516e-01,1.546504635e+00,6.706158850e+00,7.269095515e+00
131895.728058125,-4.744907998e-03,-3.860894892e-01,-2.171680887e-01,1.484105754e+00,6.655282065e+00,7.248146251e+00
131895.738065125,2.327589567e-02,-3.830650155e-01,-1.958594060e-01,1.465999604e+00,6.563105301e+00,7.140257539e+00
131895.748072125,4.248561486e-02,-3.844887661e-01,-1.755892549e-01,1.479766264e+00,6.524199524e+00,7.041047807e+00
131895.758079125,4.747863641e-02,-3.770771231e-01,-1.674932147e-01,1.501912629e+00,6.533776331e+00,6.871957315e+00
131895.768085125,2.526436702e-02,-3.430909521e-01,-1.640525586e-01,1.524807182e+00,6.606949119e+00,6.635529901e+00
131895.778092125,-3.137743364e-02,-2.840885244e-01,-1.611172211e-01,1.536030003e+00,6.646453446e+00,6.324732598e+00
131895.788099125,-9.970189911e-02,-2.210792165e-01,-1.395173624e-01,1.394472829e+00,6.597073037e+00,6.110451550e+00
131895.798105125,-1.512219639e-01,-1.613863709e-01,-8.816926494e-02,1.114351235e+00,6.578966887e+00,6.190358030e+00
131895.808112125,-1.705638275e-01,-9.319529404e-02,-1.527506981e-02,8.689455650e-01,6.542455312e+00,6.491129613e+00
131895.818119125,-1.505359263e-01,-7.060147107e-03,8.337767264e-02,7.600093895e-01,6.496067654e+00,6.926126128e+00
131895.828126125,-9.484680997e-02,8.286601873e-02,2.002718769e-01,7.531260597e-01,6.513425616e+00,7.368305247e+00
131895.838132125,-2.532105600e-02,1.445806307e-01,3.007410710e-01,8.584709328e-01,6.603806729e+00,7.637353658e+00
131895.848139125,1.972208881e-02,1.694932393e-01,3.539397491e-01,1.171213525e+00,6.658125179e+00,7.546074720e+00
131895.858146125,2.612035594e-02,1.416634215e-01,3.496769783e-01,1.603666199e+00,6.696282768e+00,7.159560789e+00
131895.868152125,-3.293275329e-03,1.054552759e-01,2.989292844e-01,2.025344967e+00,6.705709937e+00,6.751947957e+00
131895.878159125,-4.295964477e-02,7.640870497e-02,2.154686328e-01,2.426224107e+00,6.708702689e+00,6.511181052e+00
131895.888166125,-6.720003572e-02,7.893674105e-02,1.260976362e-01,2.673275791e+00,6.696731681e+00,6.579415800e+00
131895.898172125,-6.963328230e-02,1.032923623e-01,7.181503315e-02,2.663848622e+00,6.655730978e+00,6.839635593e+00
131895.908179125,-6.533748895e-02,1.332104060e-01,5.991737820e-02,2.402581366e+00,6.624307081e+00,7.056610118e+00
131895.918186125,-4.625124931e-02,1.563205557e-01,8.699675211e-02,2.070086610e+00,6.565349865e+00,7.196222002e+00
131895.928193125,-1.834002451e-02,1.681708794e-01,1.432137644e-01,1.805676965e+00,6.565948415e+00,7.401375157e+00
131895.938199125,1.978259966e-02,1.786705139e-01,2.019551289e-01,1.685966882e+00,6.654683514e+00,7.494300109e+00
131895.948206125,6.109625756e-02,1.777610078e-01,2.438175972e-01,1.814355946e+00,6.710647978e+00,7.489212431e+00
131895.958213125,8.772734953e-02,1.634814055e-01,2.450741894e-01,2.102857246e+00,6.810156985e+00,7.369352710e+00
131895.968219125,8.613148978e-02,1.375338128e-01,2.007901801e-01,2.540696874e+00,6.821978355e+00,7.079803947e+00
131895.978226125,8.252071830e-02,1.014991274e-01,1.181406144e-01,2.949806083e+00,6.793547211e+00,6.850858413e+00
131895.988233125,8.842348252e-02,5.862391173e-02,2.338118811e-02,3.187430598e+00,6.814795750e+00,6.858041018e+00
131895.998240125,9.912213018e-02,3.394663375e-02,-7.161751541e-02,3.273771495e+00,6.824222919e+00,6.904578313e+00
131896.008246125,1.177250567e-01,2.832092842e-02,-1.385576594e-01,3.188627699e+00,6.780828014e+00,6.958148575e+00
131896.018253125,1.411841228e-01,3.659367350e-02,-1.698315459e-01,2.928108630e+00,6.791751559e+00,7.047482224e+00
131896.028260125,1.587027081e-01,5.598482941e-02,-1.816837755e-01,2.630629074e+00,6.841131969e+00,7.002740581e+00
131896.038266125,1.568418685e-01,8.321234701e-02,-1.727519146e-01,2.408866145e+00,6.852354789e+00,6.842927620e+00
131896.048273125,1.470335221e-01,1.057201335e-01,-1.387127753e-01,2.151639104e+00,6.905176863e+00,6.694786392e+00
131896.058280125,1.205864952e-01,1.357235207e-01,-1.071016385e-01,1.997961285e+00,6.978648927e+00,6.569090805e+00
131896.068287125,8.630023502e-02,1.630158251e-01,-8.467341590e-02,2.049735896e+00,6.995408338e+00,6.391620607e+00
131896.078293125,6.234897511e-02,1.832139572e-01,-7.182380255e-02,2.133832230e+00,7.049726788e+00,6.383540176e+00
131896.088300125,5.010887561e-02,1.939802068e-01,-8.160858281e-02,2.222268053e+00,7.126191604e+00,6.412270596e+00
131896.098307125,3.676164803e-02,1.807177573e-01,-1.027404481e-01,2.301875259e+00,7.189039397e+00,6.389824956e+00
131896.108313125,1.477636251e-02,1.507558545e-01,-1.399201700e-01,2.216881100e+00,7.280767249e+00,6.276549290e+00
131896.118320125,-3.697776511e-03,1.113336557e-01,-1.829239021e-01,2.207753206e+00,7.276128483e+00,6.160131234e+00
131896.128327125,-3.881186965e-03,6.630542528e-02,-2.292456547e-01,2.126499987e+00,7.294084995e+00,6.252607273e+00
131896.138333125,5.046776548e-03,1.983116140e-02,-2.619597749e-01,1.973869631e+00,7.293187170e+00,6.435015512e+00
131896.148340125,2.691361146e-02,-6.572853877e-03,-2.638399964e-01,1.785625526e+00,7.190386136e+00,6.625204906e+00
131896.158347125,6.394790348e-02,1.756236198e-02,-2.394460566e-01,1.615337933e+00,7.176918752e+00,6.830208424e+00
131896.168354125,9.979868998e-02,9.410769071e-02,-1.803674735e-01,1.562366221e+00,7.102848138e+00,7.015010864e+00
131896.178360125,1.138618834e-01,1.902201837e-01,-1.019103610e-01,1.463455765e+00,7.191882512e+00,7.045836211e+00
131896.188367125,8.711776035e-02,2.696962653e-01,-2.773514133e-02,1.408239489e+00,7.247846976e+00,6.744316439e+00
131896.198374125,2.092840693e-02,3.137452513e-01,1.677041942e-02,1.459265912e+00,7.287351303e+00,6.308871012e+00
131896.208380125,-6.203036331e-02,3.234323560e-01,2.464830738e-02,1.606808589e+00,7.310245856e+00,6.021417175e+00
131896.218387125,-1.291388370e-01,3.099830646e-01,-7.516839823e-03,1.826177316e+00,7.297377023e+00,5.976825169e+00
131896.228394125,-1.677135990e-01,2.799082185e-01,-5.308899951e-02,2.002600051e+00,7.267898415e+00,6.180930861e+00
131896.238401125,-1.755637678e-01,2.310960938e-01,-1.053932865e-01,2.021604027e+00,7.214328152e+00,6.448333259e+00
131896.248407125,-1.681472773e-01,1.592227477e-01,-1.527774132e-01,1.921346832e+00,7.122600301e+00,6.682516109e+00
131896.258414125,-1.540705786e-01,6.178476392e-02,-1.833643129e-01,1.739088231e+00,7.029525712e+00,6.882581585e+00
131896.268421125,-1.432504978e-01,-1.427317138e-02,-2.071228707e-01,1.573888316e+00,6.925826852e+00,6.912209830e+00
131896.278427125,-1.172883165e-01,-7.039412664e-02,-2.060504846e-01,1.494131474e+00,6.796988876e+00,7.033565927e+00
131896.288434125,-9.023685551e-02,-9.567819144e-02,-1.848621234e-01,1.361851832e+00,6.811952636e+00,7.202656419e+00
131896.298441125,-7.271681698e-02,-1.046636052e-01,-1.557476933e-01,1.312321785e+00,6.781725840e+00,7.199214754e+00
131896.308447125,-6.682061998e-02,-1.035030158e-01,-1.258776516e-01,1.299004038e+00,6.708253777e+00,7.097461184e+00
131896.318454125,-7.080646436e-02,-9.843579505e-02,-1.025565160e-01,1.318307289e+00,6.682216833e+00,6.963685166e+00
131896.328461125,-9.005748944e-02,-8.754267832e-02,-9.512924549e-02,1.391031165e+00,6.718878046e+00,6.786065331e+00
131896.338468125,-1.290586677e-01,-6.759570329e-02,-9.640616472e-02,1.470937645e+00,6.734141082e+00,6.585850217e+00
131896.348474125,-1.780488709e-01,-4.182600752e-02,-9.863979699e-02,1.491737272e+00,6.749404118e+00,6.452523112e+00
