#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
131898.620318667,0.316970105,-0.216113431,-0.363020036,0.849141648,-0.515763,0.171618,1.408850
131898.622818667,0.316380357,-0.216548067,-0.364431891,0.848645641,-0.516130,0.172096,1.408782
131898.625318667,0.316066046,-0.216706898,-0.365622325,0.848210709,-0.516474,0.172575,1.408715
131898.627818667,0.315915069,-0.217092099,-0.366751540,0.847679793,-0.516889,0.173073,1.408724
131898.630318667,0.317039271,-0.218619130,-0.367465158,0.846557788,-0.517519,0.173511,1.408980
131898.632818667,0.316697544,-0.219082722,-0.368680326,0.846037949,-0.517894,0.174001,1.408949
131898.635318667,0.316178635,-0.220271879,-0.370027378,0.845334882,-0.518416,0.174467,1.409051
131898.637818667,0.315885815,-0.220362159,-0.371245807,0.844887152,-0.518747,0.174949,1.408965
131898.640318667,0.315441205,-0.220696390,-0.372434015,0.844441973,-0.519150,0.175444,1.408944
131898.642818667,0.315418002,-0.221609449,-0.373634030,0.843681626,-0.519600,0.175885,1.408993
131898.645318667,0.315005045,-0.222218893,-0.374748676,0.843181106,-0.519986,0.176354,1.408959
131898.647818667,0.314347656,-0.221913148,-0.376093211,0.842907551,-0.520346,0.176850,1.408901
131898.650318667,0.314343205,-0.222696862,-0.376978046,0.842306856,-0.520856,0.177379,1.409016
131898.652818667,0.314139239,-0.223057304,-0.378154518,0.841760714,-0.521277,0.177855,1.409022
131898.655318667,0.313903521,-0.223473886,-0.379350936,0.841200270,-0.521712,0.178341,1.409037
131898.657818667,0.313767252,-0.223164922,-0.380526436,0.840801845,-0.522096,0.178811,1.409014
131898.660318667,0.310905818,-0.223985810,-0.382883553,0.840576096,-0.522617,0.179315,1.409108
131898.662818667,0.310333441,-0.224485738,-0.384140056,0.840080794,-0.522988,0.179799,1.409062
131898.665318667,0.310405250,-0.224827045,-0.385311670,0.839426689,-0.523455,0.180276,1.409167
131898.667818667,0.309932286,-0.226017071,-0.386580113,0.838697926,-0.523831,0.180783,1.409133
131898.670318667,0.309895613,-0.225909105,-0.387767833,0.838191687,-0.524349,0.181279,1.409251
131898.672818667,0.309559025,-0.226553949,-0.388916185,0.837610693,-0.524758,0.181775,1.409294
131898.675318667,0.308769244,-0.226957279,-0.390324580,0.837137352,-0.525180,0.182304,1.409293
131898.677818667,0.308800519,-0.226724999,-0.391900764,0.836452254,-0.525499,0.182706,1.409217
131898.680318667,0.308167220,-0.227507841,-0.393404268,0.835767093,-0.525947,0.183169,1.409267
131898.682818667,0.307696555,-0.228102977,-0.394624705,0.835202313,-0.526380,0.183728,1.409320
131898.685318667,0.307105050,-0.228549427,-0.396206392,0.834549358,-0.526762,0.184157,1.409316
131898.687818667,0.306676807,-0.228945201,-0.397693058,0.833890232,-0.527145,0.184636,1.409341
131898.690318667,0.303195163,-0.228112969,-0.399991563,0.834291944,-0.527013,0.185310,1.408756
131898.692818667,0.302919419,-0.228433322,-0.401439631,0.833609405,-0.527389,0.185794,1.408760
131898.695318667,0.302303923,-0.228499160,-0.402802356,0.833157184,-0.527811,0.186293,1.408813
131898.697818667,0.301908887,-0.229205649,-0.404147037,0.832455032,-0.528263,0.186805,1.408917
131898.700318667,0.301373533,-0.230859242,-0.405703693,0.831434497,-0.528825,0.187268,1.409175
131898.702818667,0.301972490,-0.231118895,-0.406658718,0.830677617,-0.529321,0.187777,1.409352
131898.705318667,0.301461143,-0.230207197,-0.407930802,0.830492249,-0.529848,0.188265,1.409509
131898.707818667,0.300209926,-0.230012178,-0.409632139,0.830163014,-0.530154,0.188801,1.409446
131898.710318667,0.298967161,-0.230101495,-0.411311485,0.829756240,-0.530526,0.189344,1.409460
131898.712818667,0.297855631,-0.230517668,-0.413016698,0.829192968,-0.530959,0.189875,1.409562
131898.715318667,0.297299453,-0.230589240,-0.414354525,0.828704983,-0.531401,0.190396,1.409659
131898.717818667,0.298075935,-0.231804713,-0.414901292,0.827812860,-0.531764,0.190833,1.409678
131898.720318667,0.297337988,-0.232620861,-0.416293320,0.827150436,-0.532205,0.191367,1.409772
131898.722818667,0.295332428,-0.233195813,-0.418229844,0.826729701,-0.532398,0.191931,1.409588
131898.725318667,0.296568534,-0.232639316,-0.418485293,0.826314660,-0.532790,0.192485,1.409672
131898.727818667,0.297973433,-0.232866286,-0.418958092,0.825505099,-0.533132,0.193014,1.409689
131898.730318667,0.297753477,-0.233732103,-0.420141041,0.824738484,-0.533639,0.193522,1.409898
131898.732818667,0.297075818,-0.233036504,-0.421309392,0.824584183,-0.534129,0.194048,1.410067
131898.735318667,0.297834109,-0.233398849,-0.422047613,0.823829451,-0.534683,0.194544,1.410345
131898.737818667,0.297470024,-0.232962979,-0.423182063,0.823502498,-0.535116,0.195119,1.410441
131898.740318667,0.296050773,-0.234484152,-0.424658707,0.822822220,-0.535585,0.195710,1.410607
131898.742818667,0.294468957,-0.234368129,-0.426249155,0.822599839,-0.535726,0.196317,1.410383
131898.745318667,0.293399173,-0.234700191,-0.427484674,0.822247135,-0.536110,0.196946,1.410451
131898.747818667,0.293373818,-0.234933958,-0.428278392,0.821775888,-0.536525,0.197524,1.410563
131898.750318667,0.290029648,-0.234560598,-0.430665344,0.821822234,-0.536941,0.198095,1.410639
131898.752818667,0.289733578,-0.235382658,-0.431551871,0.821226232,-0.537404,0.198681,1.410800
131898.755318667,0.293209028,-0.235235355,-0.431057499,0.820294328,-0.538075,0.199196,1.411219
131898.757818667,0.288657897,-0.235360451,-0.433512658,0.820578427,-0.538271,0.199917,1.411076
131898.760318667,0.288835638,-0.237014156,-0.434442447,0.819547211,-0.538886,0.200448,1.411451
131898.762818667,0.286635100,-0.236097480,-0.436054729,0.819728202,-0.539154,0.201120,1.411373
131898.765318667,0.289747500,-0.236369992,-0.435566240,0.818815049,-0.539565,0.201689,1.411529
131898.767818667,0.288491047,-0.236518011,-0.436611088,0.818658976,-0.539957,0.202368,1.411617
131898.770318667,0.288449253,-0.235591399,-0.437446704,0.818494583,-0.540474,0.202969,1.411839
131898.772818667,0.287896437,-0.237085690,-0.438550342,0.817667348,-0.540804,0.203569,1.411912
131898.775318667,0.286482185,-0.237067156,-0.439700931,0.817551266,-0.541167,0.204239,1.411957
131898.777818667,0.286352467,-0.239082064,-0.440476784,0.816591922,-0.541814,0.204858,1.412360
131898.780318667,0.287821844,-0.238104503,-0.440441609,0.816379448,-0.542404,0.205460,1.412684
131898.782818667,0.287680308,-0.237487465,-0.441163066,0.816220265,-0.542783,0.206056,1.412755
131898.785318667,0.286793853,-0.238795177,-0.441977572,0.815709769,-0.543222,0.206690,1.412998
131898.787818667,0.286359844,-0.239123860,-0.442772876,0.815334068,-0.543615,0.207284,1.413076
131898.790318667,0.284430461,-0.239870296,-0.444063622,0.815088062,-0.544180,0.207971,1.413378
131898.792818667,0.286595659,-0.241119777,-0.443956507,0.814018636,-0.544718,0.208560,1.413668
131898.795318667,0.284521692,-0.242155166,-0.445658777,0.813509007,-0.544752,0.209226,1.413263
131898.797818667,0.280990408,-0.240322200,-0.447533163,0.814250500,-0.545282,0.209900,1.413502
131898.800318667,0.279203762,-0.243089487,-0.449200456,0.813124726,-0.545707,0.210498,1.413663
131898.802818667,0.281788197,-0.243687859,-0.448727844,0.812314545,-0.546191,0.211177,1.413851
131898.805318667,0.279140028,-0.242390990,-0.450211555,0.812795613,-0.546527,0.211868,1.413831
131898.807818667,0.281072229,-0.244106806,-0.450299927,0.811567153,-0.547235,0.212343,1.414291
131898.810318667,0.281704574,-0.245159278,-0.450822429,0.810739627,-0.547662,0.212942,1.414449
131898.812818667,0.278425325,-0.246198164,-0.452820261,0.810444003,-0.548163,0.213577,1.414626
131898.815318667,0.277526241,-0.246382979,-0.453605437,0.810256939,-0.548514,0.214222,1.414669
131898.817818667,0.280601158,-0.244840976,-0.453027906,0.809988799,-0.549005,0.214756,1.414849
131898.820318667,0.277180006,-0.245575052,-0.455134667,0.809763551,-0.549343,0.215340,1.414880
131898.822818667,0.276713359,-0.247126454,-0.456036249,0.808943090,-0.549743,0.215941,1.414981
131898.825318667,0.276508423,-0.247910977,-0.456812955,0.808334377,-0.550321,0.216474,1.415288
131898.827818667,0.275884928,-0.248031217,-0.457694836,0.808012053,-0.550674,0.217056,1.415359
131898.830318667,0.278844842,-0.249041264,-0.457556151,0.806762864,-0.551043,0.217524,1.415477
131898.832818667,0.275752101,-0.248293211,-0.459357841,0.807032122,-0.551284,0.218158,1.415406
131898.835318667,0.276414736,-0.248547653,-0.459755800,0.806500409,-0.551850,0.218659,1.415713
131898.837818667,0.273788466,-0.249751660,-0.461780836,0.805867517,-0.552275,0.219135,1.415891
131898.840318667,0.272323215,-0.250542284,-0.463153098,0.805330718,-0.552477,0.219732,1.415850
131898.842818667,0.272940275,-0.251826177,-0.463851011,0.804318696,-0.553004,0.220201,1.416137
131898.845318667,0.272481271,-0.252390502,-0.464775099,0.803764312,-0.553351,0.220716,1.416242
131898.847818667,0.274731023,-0.251571667,-0.464652234,0.803326467,-0.553496,0.221212,1.416040
131898.850318667,0.275458383,-0.250930893,-0.464771630,0.803208632,-0.554077,0.221786,1.416403
131898.852818667,0.273830502,-0.250378072,-0.466879999,0.802715138,-0.554325,0.222004,1.416390
131898.855318667,0.275531698,-0.253104285,-0.467144352,0.801122202,-0.554682,0.222582,1.416537
131898.857818667,0.273481734,-0.254226838,-0.468728538,0.800543157,-0.555006,0.223093,1.416599
131898.860318667,0.274066565,-0.254367766,-0.469203263,0.800020020,-0.555360,0.223577,1.416719
131898.862818667,0.273893156,-0.253382032,-0.469928875,0.799967323,-0.555881,0.223965,1.416996
131898.865318667,0.273587868,-0.255660321,-0.471690748,0.798308495,-0.556454,0.224169,1.417333
131898.867818667,0.276021323,-0.257006286,-0.471545188,0.797122780,-0.556830,0.224662,1.417455
131898.870318667,0.272028359,-0.255912899,-0.473895098,0.797454579,-0.556519,0.225242,1.416860
131898.872818667,0.270998767,-0.255207128,-0.474866186,0.797452619,-0.556709,0.225742,1.416751
131898.875318667,0.268530739,-0.256322973,-0.476930676,0.796697728,-0.557228,0.226115,1.417041
131898.877818667,0.268549350,-0.253993943,-0.477176270,0.797290455,-0.557488,0.226650,1.416866
131898.880318667,0.269508084,-0.255365864,-0.477640860,0.796249429,-0.557691,0.227089,1.416817
131898.882818667,0.269085317,-0.255650705,-0.478511998,0.795777277,-0.557991,0.227541,1.416847
131898.885318667,0.267328223,-0.255926707,-0.480002035,0.795383055,-0.558209,0.227992,1.417014
131898.887818667,0.270371939,-0.258427477,-0.479791499,0.793671232,-0.558806,0.228299,1.417442
131898.890318667,0.268250528,-0.255090287,-0.481029290,0.794720524,-0.558802,0.228836,1.417083
131898.892818667,0.268572570,-0.255134948,-0.481629824,0.794234150,-0.559135,0.229327,1.417163
131898.895318667,0.268222259,-0.256806711,-0.482624990,0.793209403,-0.559395,0.229755,1.417191
131898.897818667,0.266550929,-0.258800370,-0.484116217,0.792214477,-0.559872,0.230127,1.417427
131898.900318667,0.267640436,-0.257867110,-0.484115193,0.792152649,-0.560032,0.230665,1.417312
131898.902818667,0.267611496,-0.258009616,-0.484796248,0.791699475,-0.560346,0.231110,1.417392
131898.905318667,0.268038380,-0.258822931,-0.485403782,0.790916779,-0.560841,0.231510,1.417653
131898.907818667,0.268595396,-0.259787988,-0.486029014,0.790026327,-0.561220,0.231868,1.417807
131898.910318667,0.267819543,-0.260728680,-0.487023384,0.789367534,-0.561397,0.232380,1.417715
131898.912818667,0.265188975,-0.258668053,-0.488400106,0.790082800,-0.561314,0.232994,1.417311
131898.915318667,0.265449995,-0.258865252,-0.488972813,0.789576602,-0.561693,0.233447,1.417481
131898.917818667,0.265790731,-0.259395891,-0.489392982,0.789026878,-0.562080,0.233894,1.417645
131898.920318667,0.263452044,-0.259739388,-0.490795183,0.788827671,-0.562188,0.234504,1.417485
131898.922818667,0.263097545,-0.258831098,-0.491434443,0.788846166,-0.562414,0.235020,1.417461
131898.925318667,0.263754146,-0.259425732,-0.491943058,0.788114739,-0.562735,0.235471,1.417569
131898.927818667,0.262297157,-0.261274884,-0.492840954,0.787428297,-0.562891,0.235956,1.417510
131898.930318667,0.261781087,-0.261753414,-0.493680795,0.786914324,-0.563060,0.236415,1.417450
131898.932818667,0.262406612,-0.261802324,-0.493925252,0.786536450,-0.563529,0.236980,1.417747
131898.935318667,0.261598269,-0.263267770,-0.494883968,0.785713874,-0.563626,0.237459,1.417620
131898.937818667,0.260014320,-0.264059136,-0.496050756,0.785237601,-0.563868,0.237952,1.417643
131898.940318667,0.261408494,-0.263296450,-0.495952962,0.785093105,-0.563970,0.238529,1.417521
131898.942818667,0.261119529,-0.266244494,-0.496762028,0.783681667,-0.564509,0.238969,1.417935
131898.945318667,0.259141167,-0.265275202,-0.498130535,0.783799291,-0.564454,0.239522,1.417658
131898.947818667,0.258530170,-0.264709343,-0.498787852,0.783774584,-0.564584,0.240119,1.417557
131898.950318667,0.258560247,-0.266005234,-0.499295394,0.783002490,-0.564850,0.240630,1.417647
131898.952818667,0.259056053,-0.266017121,-0.499600656,0.782639480,-0.565183,0.241148,1.417844
131898.955318667,0.258040177,-0.267330781,-0.500459897,0.781978469,-0.565253,0.241710,1.417729
131898.957818667,0.256581943,-0.267611698,-0.501496297,0.781697362,-0.565371,0.242284,1.417643
131898.960318667,0.256319086,-0.268143659,-0.502143169,0.781185733,-0.565561,0.242814,1.417690
131898.962818667,0.256297005,-0.268214003,-0.502690671,0.780817228,-0.565683,0.243334,1.417638
131898.965318667,0.256401322,-0.267979281,-0.503099812,0.780600174,-0.565965,0.243804,1.417782
131898.967818667,0.254635793,-0.268453361,-0.504252066,0.780271704,-0.565930,0.244425,1.417534
131898.970318667,0.255000553,-0.270125740,-0.504535423,0.779391478,-0.566226,0.244968,1.417716
131898.972818667,0.255044768,-0.268873836,-0.505142974,0.779416227,-0.566348,0.245431,1.417716
131898.975318667,0.253334392,-0.270428350,-0.506237270,0.778725905,-0.566373,0.245992,1.417596
131898.977818667,0.253030768,-0.270634639,-0.506853214,0.778352005,-0.566501,0.246516,1.417590
131898.980318667,0.254941493,-0.272533143,-0.506579226,0.777243792,-0.566883,0.246977,1.417887
131898.982818667,0.254625076,-0.272792138,-0.507205872,0.776847910,-0.566993,0.247496,1.417902
131898.985318667,0.251652842,-0.273005349,-0.508765898,0.776721562,-0.566971,0.248080,1.417741
131898.987818667,0.252314947,-0.272457256,-0.508905448,0.776607714,-0.567190,0.248597,1.417859
131898.990318667,0.252912525,-0.273014932,-0.509096622,0.776092298,-0.567196,0.249125,1.417789
131898.992818667,0.251754170,-0.274229200,-0.510056627,0.775409859,-0.567357,0.249595,1.417884
131898.995318667,0.251252882,-0.275260336,-0.510757700,0.774745412,-0.567493,0.250095,1.417984
131898.997818667,0.253265372,-0.274852472,-0.510527028,0.774387291,-0.567770,0.250481,1.418222
131899.000318667,0.252142087,-0.273854696,-0.511318368,0.774585008,-0.567735,0.251093,1.418124
131899.002818667,0.250878789,-0.273842604,-0.512164029,0.774440239,-0.567731,0.251639,1.418050
131899.005318667,0.250188391,-0.274616464,-0.513029252,0.773817527,-0.567807,0.252081,1.418121
131899.007818667,0.250568746,-0.275779792,-0.513431411,0.773013021,-0.567845,0.252551,1.418171
131899.010318667,0.250930139,-0.276861315,-0.513780545,0.772277217,-0.567983,0.253038,1.418295
131899.012818667,0.249740808,-0.275962753,-0.514798561,0.772306270,-0.567924,0.253548,1.418209
131899.015318667,0.250251852,-0.277536039,-0.515253449,0.771273069,-0.568081,0.253961,1.418402
131899.017818667,0.249417003,-0.276911538,-0.515915219,0.771325353,-0.568055,0.254462,1.418334
131899.020318667,0.248717515,-0.275807820,-0.516871328,0.771306699,-0.568078,0.254936,1.418383
131899.022818667,0.248966062,-0.278584130,-0.517393126,0.769877616,-0.568218,0.255361,1.418560
131899.025318667,0.248128012,-0.277153773,-0.518257878,0.770082872,-0.568081,0.255946,1.418397
131899.027818667,0.247521166,-0.277554829,-0.519144039,0.769535850,-0.568056,0.256374,1.418422
131899.030318667,0.248286771,-0.278198982,-0.519595990,0.768751293,-0.568261,0.256719,1.418670
131899.032818667,0.249364977,-0.279085414,-0.519892698,0.767879410,-0.568398,0.257146,1.418886
131899.035318667,0.248843779,-0.278493097,-0.520460184,0.767880096,-0.568363,0.257775,1.418849
131899.037818667,0.247882752,-0.280606177,-0.521598407,0.766648581,-0.568331,0.258224,1.418892
131899.040318667,0.246677080,-0.280607089,-0.522656890,0.766316485,-0.568229,0.258694,1.418826
131899.042818667,0.246432165,-0.279761783,-0.523415930,0.766186404,-0.568144,0.259183,1.418761
131899.045318667,0.246632472,-0.280075776,-0.524077649,0.765553835,-0.568133,0.259645,1.418814
131899.047818667,0.247378622,-0.280647171,-0.524480099,0.764827361,-0.568152,0.260129,1.418918
131899.050318667,0.246270862,-0.280001999,-0.525447620,0.764758005,-0.568160,0.260623,1.418975
131899.052818667,0.246741771,-0.280890640,-0.526040835,0.763872308,-0.568198,0.261053,1.419115
131899.055318667,0.245896217,-0.281838087,-0.527050358,0.763098672,-0.568074,0.261555,1.419045
131899.057818667,0.245316386,-0.281228021,-0.527995158,0.762857943,-0.567977,0.262079,1.419038
131899.060318667,0.245676259,-0.281998287,-0.528560822,0.762065978,-0.567982,0.262500,1.419166
131899.062818667,0.244613268,-0.281542587,-0.529658339,0.761813903,-0.567838,0.262985,1.419104
131899.065318667,0.244260785,-0.281815274,-0.530485200,0.761250231,-0.567770,0.263474,1.419142
131899.067818667,0.243510803,-0.281216093,-0.531485288,0.761014375,-0.567717,0.263949,1.419164
131899.070318667,0.244949657,-0.281965041,-0.531769801,0.760077214,-0.567836,0.264401,1.419469
131899.072818667,0.244454521,-0.282444101,-0.532707278,0.759400994,-0.567797,0.264847,1.419576
131899.075318667,0.244606494,-0.285551239,-0.532991291,0.757989653,-0.567743,0.265280,1.419609
131899.077818667,0.245471555,-0.285710009,-0.532832137,0.757762727,-0.567441,0.265777,1.419409
131899.080318667,0.245337014,-0.285251099,-0.533698849,0.757368298,-0.567429,0.266292,1.419555
131899.082818667,0.244649316,-0.286349464,-0.534677263,0.756486485,-0.567401,0.266723,1.419682
131899.085318667,0.243580002,-0.285676906,-0.535907625,0.756214672,-0.567179,0.267210,1.419615
131899.087818667,0.243652898,-0.283931070,-0.536735634,0.756261046,-0.567077,0.267695,1.419638
131899.090318667,0.242395196,-0.285018246,-0.538044981,0.755325096,-0.566949,0.268105,1.419682
131899.092818667,0.241840191,-0.286917093,-0.538939974,0.754146013,-0.566870,0.268630,1.419856
131899.095318667,0.242912618,-0.286994691,-0.539143457,0.753626263,-0.566837,0.269155,1.419951
131899.097818667,0.243393059,-0.287110269,-0.539652631,0.753062324,-0.566778,0.269620,1.420053
131899.100318667,0.244028586,-0.288144486,-0.540149801,0.752104084,-0.566755,0.270089,1.420229
131899.102818667,0.242817739,-0.287293305,-0.541341973,0.751964807,-0.566503,0.270573,1.420145
131899.105318667,0.240872373,-0.285281528,-0.542818127,0.752292368,-0.566192,0.271074,1.419985
131899.107818667,0.241461290,-0.286549033,-0.543126142,0.751399176,-0.566217,0.271644,1.420233
131899.110318667,0.243059943,-0.287815237,-0.543263875,0.750298607,-0.566289,0.272106,1.420525
131899.112818667,0.241952882,-0.287647213,-0.544407015,0.749892181,-0.565924,0.272641,1.420322
131899.115318667,0.241301144,-0.288129289,-0.545274147,0.749287844,-0.565807,0.273168,1.420319
131899.117818667,0.241545744,-0.288978952,-0.545718746,0.748556823,-0.565727,0.273699,1.420481
131899.120318667,0.241262403,-0.289484900,-0.546738973,0.747708457,-0.565594,0.274170,1.420525
131899.122818667,0.241155971,-0.289192549,-0.547477536,0.747314706,-0.565522,0.274598,1.420647
131899.125318667,0.240575953,-0.288464767,-0.548343750,0.747148482,-0.565161,0.275248,1.420435
131899.127818667,0.240418736,-0.288857826,-0.549044850,0.746532276,-0.565040,0.275754,1.420528
131899.130318667,0.240729042,-0.290831463,-0.549490617,0.745335983,-0.565026,0.276230,1.420707
131899.132818667,0.240492860,-0.291083744,-0.550164095,0.744817848,-0.564845,0.276794,1.420730
131899.135318667,0.240929392,-0.291673082,-0.550761557,0.744003304,-0.564741,0.277314,1.420847
131899.137818667,0.240826117,-0.291194132,-0.551435607,0.743724997,-0.564642,0.277854,1.420962
131899.140318667,0.239586684,-0.290654832,-0.552600804,0.743472026,-0.564278,0.278388,1.420808
131899.142818667,0.240251654,-0.291340928,-0.552999216,0.742691607,-0.564204,0.278909,1.420971
131899.145318667,0.239858019,-0.292364874,-0.553664436,0.741920178,-0.563930,0.279584,1.420913
131899.147818667,0.240656820,-0.292466691,-0.553972038,0.741392746,-0.563765,0.280150,1.420992
131899.150318667,0.239664195,-0.292571601,-0.554875659,0.740996263,-0.563474,0.280741,1.420934
131899.152818667,0.239320270,-0.292888461,-0.555708732,0.740358367,-0.563217,0.281267,1.420925
131899.155318667,0.239314575,-0.293303712,-0.556506836,0.739595210,-0.563117,0.281743,1.421091
131899.157818667,0.238985067,-0.292863761,-0.557130564,0.739406875,-0.562848,0.282433,1.421072
131899.160318667,0.239193980,-0.295046375,-0.557714248,0.738030889,-0.562581,0.282964,1.421085
131899.162818667,0.239541397,-0.296160770,-0.558357132,0.736984875,-0.562259,0.283519,1.421137
131899.165318667,0.240627390,-0.295936075,-0.558480340,0.736627283,-0.562187,0.284139,1.421340
131899.167818667,0.238293494,-0.297349322,-0.559964494,0.735689309,-0.561832,0.284671,1.421264
131899.170318667,0.238577596,-0.297399886,-0.560545700,0.735134298,-0.561487,0.285272,1.421162
131899.172818667,0.238826253,-0.296241889,-0.561014895,0.735163151,-0.561368,0.285992,1.421311
131899.175318667,0.237941805,-0.297244599,-0.561939565,0.734338835,-0.561182,0.286549,1.421405
131899.177818667,0.237235504,-0.297705073,-0.562964488,0.733595084,-0.560833,0.287154,1.421351
131899.180318667,0.238480417,-0.298095156,-0.562965121,0.733033015,-0.560688,0.287826,1.421455
131899.182818667,0.237129028,-0.298355690,-0.564060596,0.732522209,-0.560224,0.288431,1.421224
131899.185318667,0.237143896,-0.298771602,-0.564520211,0.731993815,-0.560179,0.289073,1.421487
131899.187818667,0.237378321,-0.298519601,-0.565026233,0.731629723,-0.559851,0.289688,1.421449
131899.190318667,0.237598689,-0.299331280,-0.565650417,0.730744446,-0.559578,0.290361,1.421463
131899.192818667,0.236602226,-0.299027754,-0.566634314,0.730428766,-0.559198,0.290996,1.421361
131899.195318667,0.236170167,-0.300716311,-0.567256170,0.729392509,-0.559002,0.291575,1.421447
131899.197818667,0.236828605,-0.300454860,-0.567541494,0.729064648,-0.558739,0.292232,1.421453
131899.200318667,0.236967668,-0.301789399,-0.568060935,0.728063783,-0.558594,0.292830,1.421610
131899.202818667,0.235886873,-0.301162778,-0.569090237,0.727869827,-0.558238,0.293436,1.421521
131899.205318667,0.237990521,-0.301355358,-0.568737973,0.727381239,-0.558117,0.294178,1.421717
131899.207818667,0.237778021,-0.300783245,-0.569371805,0.727191074,-0.557736,0.294836,1.421621
131899.210318667,0.237652163,-0.301178977,-0.569973286,0.726597290,-0.557441,0.295448,1.421616
131899.212818667,0.236460839,-0.302202565,-0.571125386,0.725655087,-0.557087,0.296056,1.421576
131899.215318667,0.237738704,-0.302759962,-0.571044443,0.725069486,-0.556861,0.296776,1.421647
131899.217818667,0.236639003,-0.302748283,-0.571983865,0.724692957,-0.556509,0.297362,1.421590
131899.220318667,0.237581722,-0.303046357,-0.572158945,0.724121365,-0.556201,0.298054,1.421614
131899.222818667,0.237568916,-0.304114550,-0.572590030,0.723335895,-0.555921,0.298708,1.421600
131899.225318667,0.237478831,-0.303653638,-0.573059591,0.723188561,-0.555586,0.299417,1.421573
131899.227818667,0.237074381,-0.303622120,-0.573925146,0.722647053,-0.555261,0.299998,1.421578
131899.230318667,0.236757884,-0.304195903,-0.574570920,0.721995967,-0.554880,0.300674,1.421530
131899.232818667,0.236362531,-0.305191920,-0.575008178,0.721357656,-0.554578,0.301401,1.421560
131899.235318667,0.237163263,-0.303635092,-0.575554709,0.721315741,-0.554136,0.302034,1.421557
131899.237818667,0.237039612,-0.303761265,-0.576068992,0.720892605,-0.553785,0.302693,1.421501
131899.240318667,0.236098787,-0.304529465,-0.576997409,0.720134450,-0.553385,0.303335,1.421435
131899.242818667,0.237859230,-0.306376552,-0.576766170,0.718955537,-0.553415,0.303961,1.421844
131899.245318667,0.238018905,-0.306027879,-0.577200925,0.718702452,-0.552983,0.304640,1.421737
131899.247818667,0.236884470,-0.306527691,-0.578113011,0.718130981,-0.552551,0.305320,1.421638
131899.250318667,0.234917974,-0.306195538,-0.579414958,0.717869473,-0.551950,0.305973,1.421349
131899.252818667,0.236034613,-0.306032346,-0.579247801,0.717706916,-0.551636,0.306711,1.421381
131899.255318667,0.236022886,-0.306869106,-0.579638975,0.717037471,-0.551412,0.307369,1.421438
131899.257818667,0.235637657,-0.307372932,-0.580639596,0.716138990,-0.550916,0.307992,1.421348
131899.260318667,0.235501347,-0.306812130,-0.580893299,0.716218664,-0.550437,0.308752,1.421171
131899.262818667,0.237119413,-0.307404835,-0.580870277,0.715448013,-0.550290,0.309404,1.421405
131899.265318667,0.236863492,-0.307414138,-0.581542807,0.714982387,-0.549864,0.310019,1.421359
131899.267818667,0.235871329,-0.307750625,-0.582494156,0.714391009,-0.549344,0.310780,1.421203
131899.270318667,0.235695050,-0.307985386,-0.583069422,0.713878266,-0.548997,0.311342,1.421189
131899.272818667,0.234645371,-0.307644604,-0.584025469,0.713590363,-0.548420,0.312055,1.420984
131899.275318667,0.234832961,-0.307576417,-0.584428607,0.713226888,-0.548017,0.312745,1.420948
131899.277818667,0.234751414,-0.308357084,-0.585032636,0.712421987,-0.547688,0.313354,1.420973
131899.280318667,0.234193855,-0.307676464,-0.585760866,0.712301381,-0.547111,0.314061,1.420761
131899.282818667,0.235871501,-0.308420995,-0.585691812,0.711481328,-0.546953,0.314709,1.421024
131899.285318667,0.235446010,-0.308363837,-0.586481922,0.710995830,-0.546481,0.315354,1.420936
131899.287818667,0.234721138,-0.308470672,-0.587497439,0.710351033,-0.546017,0.315928,1.420849
131899.290318667,0.235363340,-0.308675072,-0.587811402,0.709790148,-0.545611,0.316661,1.420892
131899.292818667,0.234277690,-0.308080486,-0.588853052,0.709544097,-0.545014,0.317332,1.420685
131899.295318667,0.235440936,-0.307749459,-0.588935895,0.709234112,-0.544654,0.317962,1.420715
131899.297818667,0.235399349,-0.308492710,-0.589538133,0.708423889,-0.544206,0.318604,1.420670
131899.300318667,0.235756231,-0.307720486,-0.589902960,0.708336805,-0.543713,0.319278,1.420597
131899.302818667,0.235287788,-0.307106512,-0.590795334,0.708015760,-0.543183,0.319914,1.420455
131899.305318667,0.234689429,-0.308102640,-0.591580432,0.707125634,-0.542810,0.320542,1.420529
131899.307818667,0.236060384,-0.307724347,-0.591808286,0.706642926,-0.542317,0.321226,1.420501
131899.310318667,0.235467699,-0.306928442,-0.592607755,0.706516706,-0.541829,0.321877,1.420383
131899.312818667,0.235429883,-0.308315022,-0.593178576,0.705445276,-0.541431,0.322532,1.420445
131899.315318667,0.236060485,-0.307296629,-0.593443989,0.705455418,-0.540890,0.323216,1.420336
131899.317818667,0.235436371,-0.306731547,-0.594292508,0.705196770,-0.540313,0.323883,1.420206
131899.320318667,0.235015275,-0.305813915,-0.595351299,0.704841851,-0.539826,0.324385,1.420127
131899.322818667,0.234673948,-0.305570925,-0.595999385,0.704513247,-0.539279,0.325091,1.420014
131899.325318667,0.235777662,-0.306424902,-0.595993027,0.703779254,-0.538878,0.325810,1.420077
131899.327818667,0.235563659,-0.306168735,-0.596675184,0.703383969,-0.538347,0.326502,1.419993
