#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
129910.561204042,0.135873331,-0.192684753,-0.633786767,0.736698851,-0.269385,0.487633,1.328549
129910.563704042,0.134810894,-0.191965499,-0.634671259,0.736319732,-0.269260,0.489086,1.328674
129910.566204042,0.134413760,-0.191995250,-0.635417647,0.735740989,-0.269164,0.490545,1.328885
129910.568704042,0.134310399,-0.191598008,-0.636083427,0.735288164,-0.269086,0.492017,1.329127
129910.571204042,0.133632535,-0.192220782,-0.637116114,0.734354123,-0.268942,0.493407,1.329319
129910.573704042,0.133430146,-0.192385333,-0.637819157,0.733737797,-0.268830,0.494871,1.329570
129910.576204042,0.132821623,-0.192378099,-0.638557155,0.733207934,-0.268712,0.496262,1.329796
129910.578704042,0.132507200,-0.192529194,-0.639415245,0.732477543,-0.268577,0.497673,1.330040
129910.581204042,0.132570950,-0.192741021,-0.640306778,0.731630999,-0.268410,0.499157,1.330272
129910.583704042,0.132268932,-0.193460842,-0.640934509,0.730944742,-0.268277,0.500516,1.330521
129910.586204042,0.131703285,-0.192961277,-0.641705560,0.730503343,-0.268177,0.501924,1.330788
129910.588704042,0.132019747,-0.193151270,-0.642281959,0.729888487,-0.267988,0.503307,1.331062
129910.591204042,0.131348700,-0.193819854,-0.643362088,0.728879842,-0.267841,0.504704,1.331309
129910.593704042,0.130696092,-0.193278704,-0.644249463,0.728357696,-0.267697,0.506083,1.331569
129910.596204042,0.130325508,-0.193173780,-0.645091621,0.727706121,-0.267526,0.507464,1.331838
129910.598704042,0.130151435,-0.193262928,-0.645788414,0.727095891,-0.267348,0.508847,1.332097
129910.601204042,0.130133109,-0.193513468,-0.646589173,0.726319456,-0.267187,0.510210,1.332405
129910.603704042,0.130094182,-0.193666817,-0.647400375,0.725563303,-0.267025,0.511563,1.332697
129910.606204042,0.130107628,-0.194514946,-0.648133812,0.724678188,-0.266772,0.512949,1.332944
129910.608704042,0.130004031,-0.193897759,-0.648900835,0.724175009,-0.266630,0.514248,1.333265
129910.611204042,0.130343183,-0.193678301,-0.649466167,0.723666369,-0.266461,0.515591,1.333572
129910.613704042,0.130346073,-0.194535719,-0.650302212,0.722684932,-0.266266,0.516924,1.333880
129910.616204042,0.129549899,-0.194098244,-0.651333878,0.722015900,-0.266092,0.518238,1.334167
129910.618704042,0.129598190,-0.194356958,-0.652081972,0.721261539,-0.265891,0.519558,1.334459
129910.621204042,0.129352093,-0.194366740,-0.652858445,0.720600298,-0.265676,0.520869,1.334741
129910.623704042,0.129431763,-0.194359344,-0.653682479,0.719840882,-0.265459,0.522160,1.335023
129910.626204042,0.129319990,-0.194481026,-0.654491164,0.719092613,-0.265225,0.523478,1.335319
129910.628704042,0.129770312,-0.195772766,-0.655207204,0.718007911,-0.264948,0.524767,1.335585
129910.631204042,0.129401523,-0.194688157,-0.655928845,0.717711214,-0.264761,0.526045,1.335887
129910.633704042,0.129916677,-0.195931660,-0.656754452,0.716523173,-0.264481,0.527330,1.336187
129910.636204042,0.129640992,-0.195438257,-0.657454408,0.716066269,-0.264216,0.528521,1.336432
129910.638704042,0.129040412,-0.195096407,-0.658466338,0.715337130,-0.263977,0.529801,1.336706
129910.641204042,0.129024050,-0.195113371,-0.659239834,0.714622790,-0.263717,0.531052,1.336982
129910.643704042,0.129782801,-0.195398988,-0.659759677,0.713927442,-0.263447,0.532316,1.337280
129910.646204042,0.129041209,-0.194952041,-0.660793147,0.713228317,-0.263220,0.533575,1.337530
129910.648704042,0.129565813,-0.196329553,-0.661513458,0.712087315,-0.262896,0.534813,1.337796
129910.651204042,0.129642902,-0.195426374,-0.662091088,0.711784418,-0.262655,0.535973,1.338083
129910.653704042,0.128713698,-0.194782056,-0.663178835,0.711115899,-0.262394,0.537149,1.338312
129910.656204042,0.129467762,-0.196567902,-0.664007344,0.709713288,-0.262041,0.538360,1.338574
129910.658704042,0.129342772,-0.196647592,-0.664856017,0.708918835,-0.261753,0.539558,1.338797
129910.661204042,0.129281107,-0.196654890,-0.665683878,0.708150947,-0.261428,0.540751,1.339041
129910.663704042,0.129110720,-0.196571404,-0.666504614,0.707433597,-0.261137,0.541900,1.339253
129910.666204042,0.128772757,-0.196287421,-0.667430193,0.706700189,-0.260775,0.543016,1.339416
129910.668704042,0.128699158,-0.196519945,-0.668208390,0.705913610,-0.260486,0.544211,1.339660
129910.671204042,0.128255561,-0.196517408,-0.669258622,0.704999943,-0.260122,0.545329,1.339811
129910.673704042,0.129165342,-0.197223515,-0.669632626,0.704280412,-0.259787,0.546497,1.340067
129910.676204042,0.127868151,-0.196690347,-0.670907096,0.703452850,-0.259444,0.547571,1.340189
129910.678704042,0.127943318,-0.196750112,-0.671629827,0.702731895,-0.259134,0.548727,1.340414
129910.681204042,0.127490878,-0.196689615,-0.672536691,0.701963913,-0.258773,0.549812,1.340570
129910.683704042,0.127384978,-0.196896431,-0.673251284,0.701239835,-0.258441,0.550953,1.340750
129910.686204042,0.127914944,-0.197459816,-0.673869832,0.700390011,-0.258071,0.552032,1.340926
129910.688704042,0.126891764,-0.197295586,-0.674977867,0.699554928,-0.257720,0.553134,1.341063
129910.691204042,0.127093024,-0.197569349,-0.675679552,0.698764074,-0.257317,0.554180,1.341186
129910.693704042,0.126822597,-0.198277648,-0.676517274,0.697800883,-0.257012,0.555244,1.341411
129910.696204042,0.126107313,-0.197735992,-0.677405160,0.697222663,-0.256626,0.556375,1.341497
129910.698704042,0.126653009,-0.198303395,-0.677959920,0.696422999,-0.256221,0.557431,1.341645
129910.701204042,0.125366691,-0.197799036,-0.679069151,0.695718121,-0.255833,0.558517,1.341729
129910.703704042,0.125836470,-0.198410324,-0.679639580,0.694901189,-0.255436,0.559541,1.341874
129910.706204042,0.124692093,-0.198113902,-0.680699004,0.694155427,-0.255059,0.560625,1.341976
129910.708704042,0.125325140,-0.198790720,-0.681133714,0.693420645,-0.254649,0.561638,1.342114
129910.711204042,0.124945391,-0.199008091,-0.682017762,0.692557661,-0.254253,0.562680,1.342229
129910.713704042,0.123944534,-0.198811493,-0.683116861,0.691710229,-0.253875,0.563708,1.342326
129910.716204042,0.123322537,-0.199290223,-0.683994510,0.690815649,-0.253517,0.564683,1.342459
129910.718704042,0.123198501,-0.199088890,-0.684597245,0.690299268,-0.253037,0.565759,1.342516
129910.721204042,0.122816675,-0.199473207,-0.685397121,0.689462121,-0.252619,0.566764,1.342609
129910.723704042,0.122569472,-0.199529789,-0.686094329,0.688795761,-0.252204,0.567786,1.342703
129910.726204042,0.122087871,-0.199687814,-0.686901765,0.688029357,-0.251782,0.568791,1.342778
129910.728704042,0.122513129,-0.200176161,-0.687299805,0.687415410,-0.251339,0.569792,1.342883
129910.731204042,0.121683936,-0.201071517,-0.688284370,0.686314652,-0.250825,0.570729,1.342925
129910.733704042,0.121372533,-0.201353467,-0.688953567,0.685614723,-0.250429,0.571742,1.343036
129910.736204042,0.120789444,-0.201318159,-0.689721655,0.684956524,-0.250010,0.572729,1.343095
129910.738704042,0.120376397,-0.201328814,-0.690433567,0.684308763,-0.249551,0.573731,1.343157
129910.741204042,0.119919659,-0.200846087,-0.690996310,0.683961285,-0.249162,0.574698,1.343249
129910.743704042,0.119411057,-0.201389627,-0.691836869,0.683040772,-0.248668,0.575689,1.343283
129910.746204042,0.118885838,-0.201530484,-0.692552809,0.682364982,-0.248205,0.576634,1.343324
129910.748704042,0.118264641,-0.201647312,-0.693270245,0.681710033,-0.247710,0.577630,1.343358
129910.751204042,0.118247902,-0.201987447,-0.693867925,0.681003755,-0.247328,0.578543,1.343490
129910.753704042,0.117451296,-0.202150415,-0.694592311,0.680354245,-0.246803,0.579516,1.343476
129910.756204042,0.117227731,-0.202481873,-0.695413922,0.679454272,-0.246392,0.580425,1.343517
129910.758704042,0.116791517,-0.202727663,-0.696041263,0.678813071,-0.245932,0.581356,1.343549
129910.761204042,0.116182932,-0.202898546,-0.696685591,0.678205079,-0.245470,0.582289,1.343576
129910.763704042,0.115800688,-0.203207941,-0.697353860,0.677491784,-0.245009,0.583213,1.343615
129910.766204042,0.115264797,-0.203403587,-0.697970655,0.676887711,-0.244534,0.584124,1.343628
129910.768704042,0.114838040,-0.203705296,-0.698642554,0.676176279,-0.244071,0.585046,1.343653
129910.771204042,0.114258660,-0.203804078,-0.699261085,0.675605457,-0.243594,0.585965,1.343669
129910.773704042,0.113742269,-0.204109422,-0.699873291,0.674966727,-0.243076,0.586909,1.343649
129910.776204042,0.113335812,-0.204358015,-0.700569606,0.674236220,-0.242610,0.587785,1.343683
129910.778704042,0.112799045,-0.204501914,-0.701131972,0.673698171,-0.242121,0.588713,1.343683
129910.781204042,0.112211133,-0.204785615,-0.701769331,0.673046576,-0.241642,0.589610,1.343678
129910.783704042,0.111857068,-0.204994106,-0.702396121,0.672387568,-0.241153,0.590498,1.343684
129910.786204042,0.111386496,-0.205166571,-0.703019016,0.671761829,-0.240657,0.591400,1.343680
129910.788704042,0.111011367,-0.205282587,-0.703640273,0.671137804,-0.240139,0.592286,1.343649
129910.791204042,0.110475550,-0.205718461,-0.704263714,0.670438494,-0.239638,0.593187,1.343645
129910.793704042,0.109890298,-0.205790529,-0.704885869,0.669858221,-0.239133,0.594090,1.343619
129910.796204042,0.109647675,-0.205976200,-0.705502109,0.669191627,-0.238634,0.594966,1.343621
129910.798704042,0.109918220,-0.205938205,-0.705781007,0.668865707,-0.238136,0.595874,1.343638
129910.801204042,0.108573275,-0.206086036,-0.706789732,0.667973374,-0.237571,0.596756,1.343534
129910.803704042,0.108183683,-0.206375901,-0.707426406,0.667273373,-0.237052,0.597646,1.343502
129910.806204042,0.107774629,-0.206530403,-0.708016966,0.666664719,-0.236514,0.598564,1.343461
129910.808704042,0.107439330,-0.206687374,-0.708682155,0.665962605,-0.235977,0.599429,1.343426
129910.811204042,0.106927838,-0.206716409,-0.709341064,0.665333977,-0.235438,0.600326,1.343393
129910.813704042,0.106942244,-0.207121889,-0.709902385,0.664606473,-0.234946,0.601201,1.343401
129910.816204042,0.106145739,-0.206923854,-0.710623504,0.664025617,-0.234340,0.602111,1.343280
129910.818704042,0.105783269,-0.206984503,-0.711227379,0.663417518,-0.233802,0.602999,1.343217
129910.821204042,0.105660828,-0.206821457,-0.711752085,0.662924565,-0.233290,0.603884,1.343207
129910.823704042,0.104990726,-0.207518226,-0.712610527,0.661891007,-0.232748,0.604752,1.343162
129910.826204042,0.104939589,-0.207475148,-0.713103995,0.661380509,-0.232113,0.605722,1.343052
129910.828704042,0.104642524,-0.207580755,-0.713725898,0.660723362,-0.231532,0.606610,1.342976
129910.831204042,0.104427377,-0.207680471,-0.714317351,0.660087184,-0.230953,0.607526,1.342884
129910.833704042,0.104161827,-0.207666164,-0.714935648,0.659463125,-0.230377,0.608442,1.342804
129910.836204042,0.103732400,-0.207599648,-0.715561124,0.658873752,-0.229781,0.609369,1.342701
129910.838704042,0.103568233,-0.207776033,-0.716254754,0.658089586,-0.229208,0.610202,1.342668
129910.841204042,0.103222329,-0.207750203,-0.716733839,0.657631131,-0.228598,0.611217,1.342541
129910.843704042,0.103251235,-0.207939547,-0.717529507,0.656697866,-0.228028,0.612024,1.342501
129910.846204042,0.103147557,-0.208044900,-0.718150810,0.656000708,-0.227422,0.612944,1.342397
129910.848704042,0.102939268,-0.207999878,-0.718773675,0.655366414,-0.226823,0.613850,1.342299
129910.851204042,0.102583497,-0.208043954,-0.719429537,0.654687412,-0.226182,0.614770,1.342177
129910.853704042,0.102160946,-0.208276390,-0.720216526,0.653814283,-0.225636,0.615618,1.342133
129910.856204042,0.102173050,-0.207838331,-0.720699906,0.653417705,-0.224950,0.616595,1.341955
129910.858704042,0.102169356,-0.208078832,-0.721309673,0.652669086,-0.224313,0.617511,1.341864
129910.861204042,0.101977609,-0.207887850,-0.721982037,0.652017048,-0.223672,0.618428,1.341760
129910.863704042,0.101953578,-0.207972498,-0.722514185,0.651402810,-0.223038,0.619342,1.341629
129910.866204042,0.101583956,-0.207734786,-0.723102222,0.650884774,-0.222371,0.620288,1.341480
129910.868704042,0.101464408,-0.207566177,-0.723717156,0.650272461,-0.221747,0.621198,1.341380
129910.871204042,0.101064466,-0.207788642,-0.724499832,0.649392349,-0.221144,0.622059,1.341277
129910.873704042,0.101168369,-0.207552374,-0.725049332,0.648837865,-0.220407,0.623031,1.341086
129910.876204042,0.101051428,-0.207499060,-0.725605002,0.648251658,-0.219727,0.623977,1.340942
129910.878704042,0.100946682,-0.207284292,-0.726242195,0.647622456,-0.219059,0.624893,1.340821
129910.881204042,0.100633017,-0.206990138,-0.726806230,0.647132820,-0.218367,0.625843,1.340672
129910.883704042,0.100642183,-0.207047154,-0.727436459,0.646404091,-0.217700,0.626749,1.340523
129910.886204042,0.100506303,-0.206892198,-0.728049017,0.645785659,-0.217004,0.627697,1.340373
129910.888704042,0.100254207,-0.206519102,-0.728759021,0.645143088,-0.216306,0.628589,1.340195
129910.891204042,0.100267148,-0.206587855,-0.729311187,0.644494521,-0.215600,0.629569,1.340055
129910.893704042,0.100106144,-0.206546292,-0.729849791,0.643922594,-0.214912,0.630477,1.339909
129910.896204042,0.099777703,-0.206269997,-0.730472416,0.643355467,-0.214168,0.631453,1.339701
129910.898704042,0.099961635,-0.206251753,-0.731141490,0.642573605,-0.213474,0.632372,1.339578
129910.901204042,0.099839432,-0.206148294,-0.731657524,0.642037084,-0.212746,0.633328,1.339401
129910.903704042,0.099508877,-0.205796009,-0.732320532,0.641445997,-0.211993,0.634249,1.339189
129910.906204042,0.099507025,-0.205949357,-0.732864975,0.640774255,-0.211277,0.635212,1.339053
129910.908704042,0.098883528,-0.203963425,-0.733523929,0.640752399,-0.210628,0.636170,1.338864
129910.911204042,0.099094105,-0.204225214,-0.734066189,0.640015733,-0.209911,0.637121,1.338726
129910.913704042,0.098556727,-0.204374499,-0.734787085,0.639222774,-0.209169,0.638039,1.338560
129910.916204042,0.098548654,-0.203980981,-0.735231568,0.638838537,-0.208358,0.639030,1.338333
129910.918704042,0.098870352,-0.205515350,-0.735766876,0.637679560,-0.207505,0.639962,1.338162
129910.921204042,0.098746016,-0.205580485,-0.736339466,0.637015673,-0.206721,0.640915,1.337964
129910.923704042,0.098584339,-0.205396115,-0.736913066,0.636437743,-0.205931,0.641868,1.337770
129910.926204042,0.098559609,-0.205421863,-0.737446750,0.635814631,-0.205172,0.642807,1.337596
129910.928704042,0.098273630,-0.205279050,-0.738052160,0.635203013,-0.204377,0.643758,1.337408
129910.931204042,0.097958724,-0.203614307,-0.738571624,0.635183311,-0.203685,0.644732,1.337222
129910.933704042,0.097455764,-0.203669056,-0.739189551,0.634523701,-0.202804,0.645713,1.336962
129910.936204042,0.097555633,-0.203916072,-0.739758877,0.633765055,-0.202015,0.646650,1.336798
129910.938704042,0.097850308,-0.205388003,-0.740179875,0.632752222,-0.201106,0.647636,1.336601
129910.941204042,0.097274997,-0.203895084,-0.740794836,0.632603500,-0.200387,0.648584,1.336401
129910.943704042,0.097387426,-0.204233171,-0.741329269,0.631850591,-0.199570,0.649535,1.336252
129910.946204042,0.097441258,-0.205503197,-0.741831527,0.630840995,-0.198646,0.650458,1.336021
129910.948704042,0.096787160,-0.204096763,-0.742383467,0.630748798,-0.197846,0.651466,1.335780
129910.951204042,0.097229405,-0.205566269,-0.742783445,0.629732015,-0.196971,0.652389,1.335612
129910.953704042,0.096596987,-0.204351260,-0.743362492,0.629540872,-0.196125,0.653388,1.335373
129910.956204042,0.096558043,-0.204571772,-0.743793365,0.628966717,-0.195254,0.654361,1.335188
129910.958704042,0.096856216,-0.205986457,-0.744373743,0.627770305,-0.194339,0.655250,1.335010
129910.961204042,0.096123931,-0.204594831,-0.744873641,0.627746014,-0.193490,0.656235,1.334775
129910.963704042,0.096083161,-0.204700579,-0.745276398,0.627239513,-0.192559,0.657227,1.334563
129910.966204042,0.096339405,-0.204696605,-0.746158454,0.626150942,-0.191810,0.658094,1.334337
129910.968704042,0.096726892,-0.206328190,-0.746667648,0.624947855,-0.190873,0.659009,1.334146
129910.971204042,0.096287173,-0.205015463,-0.747224040,0.624782575,-0.190009,0.659988,1.333893
129910.973704042,0.096697585,-0.206427631,-0.747664136,0.623727882,-0.189085,0.660894,1.333750
129910.976204042,0.096274018,-0.205330342,-0.748216788,0.623491985,-0.188215,0.661869,1.333510
129910.978704042,0.096191322,-0.205309438,-0.748750142,0.622871701,-0.187296,0.662808,1.333279
129910.981204042,0.096666355,-0.206200453,-0.749405007,0.621715160,-0.186303,0.663776,1.333064
129910.983704042,0.096457160,-0.206250072,-0.749807937,0.621244700,-0.185393,0.664720,1.332859
129910.986204042,0.096964239,-0.207448260,-0.750282995,0.620192570,-0.184411,0.665635,1.332661
129910.988704042,0.096503503,-0.206203678,-0.750854459,0.619988158,-0.183474,0.666630,1.332380
129910.991204042,0.096882568,-0.207532374,-0.751297598,0.618947028,-0.182513,0.667494,1.332211
129910.993704042,0.096148230,-0.205445991,-0.751668573,0.619307037,-0.181623,0.668458,1.331945
129910.996204042,0.096488502,-0.206144577,-0.752333504,0.618214480,-0.180627,0.669410,1.331711
129910.998704042,0.096110494,-0.205455977,-0.752702393,0.618053331,-0.179696,0.670338,1.331474
129911.001204042,0.096416529,-0.206105137,-0.753311441,0.617046632,-0.178685,0.671274,1.331255
129911.003704042,0.096284603,-0.205917937,-0.753900480,0.616409199,-0.177686,0.672184,1.330983
129911.006204042,0.096213912,-0.205843577,-0.754339581,0.615907889,-0.176724,0.673127,1.330749
129911.008704042,0.095939930,-0.205332900,-0.754669162,0.615717766,-0.175766,0.674054,1.330518
129911.011204042,0.095894567,-0.205568779,-0.755257257,0.614924118,-0.174712,0.674995,1.330245
129911.013704042,0.096040977,-0.205641037,-0.755819978,0.614185799,-0.173723,0.675900,1.330013
129911.016204042,0.095927045,-0.205389927,-0.756249470,0.613758692,-0.172702,0.676829,1.329747
129911.018704042,0.095794751,-0.205141817,-0.756744921,0.613252278,-0.171672,0.677751,1.329490
129911.021204042,0.095855877,-0.205181967,-0.757224687,0.612635543,-0.170661,0.678661,1.329241
129911.023704042,0.095676153,-0.204903701,-0.757822569,0.612017108,-0.169637,0.679555,1.328981
129911.026204042,0.095648608,-0.204758905,-0.758302342,0.611476079,-0.168600,0.680481,1.328716
129911.028704042,0.095663519,-0.204780282,-0.758782392,0.610870211,-0.167566,0.681386,1.328473
129911.031204042,0.095560967,-0.204451180,-0.759369383,0.610267045,-0.166527,0.682276,1.328184
129911.033704042,0.095570471,-0.204408356,-0.759851982,0.609679647,-0.165484,0.683189,1.327927
129911.036204042,0.095518088,-0.204354092,-0.760364871,0.609065753,-0.164408,0.684107,1.327666
129911.038704042,0.095522438,-0.204225664,-0.760942282,0.608386704,-0.163344,0.685005,1.327395
129911.041204042,0.095599585,-0.204153097,-0.761471878,0.607736397,-0.162303,0.685901,1.327130
129911.043704042,0.095493555,-0.203983856,-0.762028912,0.607111490,-0.161240,0.686811,1.326860
129911.046204042,0.095451295,-0.203891013,-0.762566318,0.606472766,-0.160148,0.687712,1.326578
129911.048704042,0.095761967,-0.203979560,-0.763095974,0.605728558,-0.159101,0.688592,1.326326
129911.051204042,0.095599213,-0.203780978,-0.763730385,0.605019701,-0.158009,0.689502,1.326042
129911.053704042,0.095698809,-0.203775361,-0.764263587,0.604333422,-0.156910,0.690390,1.325782
129911.056204042,0.095795515,-0.203707461,-0.764894451,0.603541358,-0.155818,0.691284,1.325500
129911.058704042,0.095789351,-0.203694898,-0.765480509,0.602804308,-0.154731,0.692161,1.325235
129911.061204042,0.095979490,-0.203716080,-0.766067113,0.602020549,-0.153631,0.693049,1.324983
129911.063704042,0.096056881,-0.203721659,-0.766675615,0.601231370,-0.152500,0.693934,1.324704
129911.066204042,0.096074412,-0.203760741,-0.767350374,0.600354060,-0.151412,0.694790,1.324433
129911.068704042,0.096300146,-0.203882567,-0.767961748,0.599494706,-0.150302,0.695661,1.324189
129911.071204042,0.096343935,-0.203913709,-0.768658251,0.598582746,-0.149142,0.696527,1.323910
129911.073704042,0.096444238,-0.203917578,-0.769291320,0.597751825,-0.148034,0.697390,1.323642
129911.076204042,0.096503301,-0.203988767,-0.769985765,0.596823678,-0.146899,0.698241,1.323387
129911.078704042,0.096552117,-0.203974992,-0.770653308,0.595957791,-0.145751,0.699102,1.323115
129911.081204042,0.096640866,-0.204024692,-0.771302638,0.595086482,-0.144600,0.699969,1.322849
129911.083704042,0.096731285,-0.204244934,-0.772041629,0.594035998,-0.143464,0.700778,1.322604
129911.086204042,0.096719682,-0.204060418,-0.772725057,0.593211490,-0.142296,0.701627,1.322310
129911.088704042,0.096861493,-0.204234390,-0.773398461,0.592249808,-0.141151,0.702450,1.322084
129911.091204042,0.097049014,-0.204369393,-0.774084398,0.591276897,-0.140053,0.703248,1.321879
129911.093704042,0.096816228,-0.204290210,-0.774867433,0.590314827,-0.138849,0.704072,1.321569
129911.096204042,0.096925945,-0.204222260,-0.775579771,0.589385302,-0.137660,0.704928,1.321308
129911.098704042,0.096826770,-0.204181607,-0.776281821,0.588489780,-0.136517,0.705725,1.321067
129911.101204042,0.096879993,-0.204280080,-0.776967795,0.587541860,-0.135344,0.706529,1.320842
129911.103704042,0.096748454,-0.203969222,-0.777655270,0.586760719,-0.134185,0.707318,1.320563
129911.106204042,0.096810186,-0.203992291,-0.778334740,0.585841812,-0.133036,0.708091,1.320355
129911.108704042,0.096669194,-0.203784998,-0.779104004,0.584913281,-0.131869,0.708849,1.320112
129911.111204042,0.096718583,-0.203728127,-0.779784717,0.584016919,-0.130701,0.709653,1.319888
129911.113704042,0.096477703,-0.203574532,-0.780483137,0.583176750,-0.129500,0.710433,1.319632
129911.116204042,0.096500407,-0.203510475,-0.781166666,0.582280284,-0.128369,0.711180,1.319466
129911.118704042,0.096498669,-0.203361467,-0.781786743,0.581499918,-0.127178,0.711954,1.319243
129911.121204042,0.096329531,-0.203175312,-0.782471631,0.580670634,-0.126024,0.712690,1.319039
129911.123704042,0.096191078,-0.202975196,-0.783123396,0.579884713,-0.124846,0.713463,1.318836
129911.126204042,0.096039920,-0.202918829,-0.783830307,0.578974142,-0.123682,0.714186,1.318651
129911.128704042,0.095740500,-0.202515686,-0.784473395,0.578292279,-0.122463,0.714955,1.318437
129911.131204042,0.095632027,-0.202282470,-0.785109570,0.577529133,-0.121295,0.715672,1.318263
129911.133704042,0.095187298,-0.202020250,-0.785763627,0.576803670,-0.120102,0.716432,1.318069
129911.136204042,0.094975949,-0.201828289,-0.786409823,0.576024602,-0.118949,0.717119,1.317932
129911.138704042,0.094629965,-0.201423820,-0.787062077,0.575331940,-0.117753,0.717856,1.317745
129911.141204042,0.094228471,-0.201011435,-0.787740387,0.574612823,-0.116574,0.718578,1.317585
129911.143704042,0.093813279,-0.200820329,-0.788365686,0.573889726,-0.115383,0.719295,1.317437
129911.146204042,0.093326937,-0.200372765,-0.789073541,0.573151807,-0.114183,0.720024,1.317280
129911.148704042,0.092736142,-0.200000518,-0.789698665,0.572517140,-0.112989,0.720732,1.317112
129911.151204042,0.092339721,-0.199703861,-0.790361691,0.571769867,-0.111794,0.721446,1.316988
129911.153704042,0.091605439,-0.199270223,-0.790987528,0.571172168,-0.110593,0.722155,1.316848
129911.156204042,0.091161425,-0.198986084,-0.791667491,0.570400632,-0.109418,0.722827,1.316754
129911.158704042,0.090493455,-0.198727547,-0.792409616,0.569565886,-0.108257,0.723485,1.316629
129911.161204042,0.089921462,-0.198251165,-0.793073148,0.568899263,-0.107063,0.724156,1.316525
129911.163704042,0.089141912,-0.197917302,-0.793718879,0.568236323,-0.105839,0.724858,1.316399
129911.166204042,0.088499312,-0.197698681,-0.794493371,0.567330840,-0.104670,0.725510,1.316329
129911.168704042,0.087811624,-0.197368984,-0.795192433,0.566571829,-0.103464,0.726193,1.316228
129911.171204042,0.086989214,-0.196873802,-0.795901154,0.565875896,-0.102265,0.726857,1.316141
129911.173704042,0.086102563,-0.196661046,-0.796640005,0.565043989,-0.101075,0.727526,1.316057
129911.176204042,0.085542099,-0.196419202,-0.797360170,0.564197676,-0.099893,0.728188,1.316009
129911.178704042,0.084596792,-0.196156237,-0.798130605,0.563342090,-0.098701,0.728845,1.315940
129911.181204042,0.084023357,-0.196116589,-0.798844815,0.562427258,-0.097604,0.729464,1.315943
129911.183704042,0.083125647,-0.195807088,-0.799626332,0.561557624,-0.096355,0.730156,1.315884
129911.186204042,0.082472002,-0.195686319,-0.800353107,0.560660822,-0.095180,0.730838,1.315839
129911.188704042,0.081591058,-0.195319912,-0.801050091,0.559921664,-0.094046,0.731486,1.315826
129911.191204042,0.080929754,-0.195300803,-0.801803758,0.558944164,-0.092879,0.732143,1.315827
129911.193704042,0.079935684,-0.195486601,-0.802560256,0.557935228,-0.091782,0.732771,1.315873
129911.196204042,0.079572651,-0.195352746,-0.803262047,0.557023227,-0.090628,0.733444,1.315872
129911.198704042,0.078880356,-0.195404410,-0.803886482,0.556203149,-0.089478,0.734171,1.315895
129911.201204042,0.078306374,-0.195481979,-0.804594492,0.555231116,-0.088415,0.734793,1.315966
129911.203704042,0.077746729,-0.195719896,-0.805274670,0.554239514,-0.087299,0.735480,1.316038
129911.206204042,0.077428110,-0.196057140,-0.805882369,0.553280870,-0.086239,0.736150,1.316138
129911.208704042,0.077073624,-0.196383644,-0.806485856,0.552334846,-0.085182,0.736830,1.316266
129911.211204042,0.076656918,-0.196640682,-0.807081526,0.551430335,-0.084110,0.737519,1.316385
129911.213704042,0.076482009,-0.197292261,-0.807702300,0.550311037,-0.083072,0.738197,1.316533
129911.216204042,0.076035834,-0.197487969,-0.808267633,0.549472282,-0.082023,0.738918,1.316667
129911.218704042,0.075824930,-0.198120372,-0.808866594,0.548391834,-0.081010,0.739570,1.316832
129911.221204042,0.075749456,-0.198459571,-0.809395251,0.547497958,-0.079997,0.740325,1.317004
129911.223704042,0.075506347,-0.198770308,-0.809942998,0.546608383,-0.078982,0.740978,1.317176
129911.226204042,0.075721354,-0.199619538,-0.810373198,0.545631951,-0.078043,0.741672,1.317415
129911.228704042,0.075692169,-0.200035705,-0.810880135,0.544729158,-0.077070,0.742385,1.317625
129911.231204042,0.075721441,-0.200736860,-0.811338334,0.543784455,-0.076087,0.743079,1.317855
129911.233704042,0.075890229,-0.201112212,-0.811717747,0.543054641,-0.075126,0.743792,1.318111
129911.236204042,0.075904656,-0.201818430,-0.812182978,0.542094306,-0.074185,0.744489,1.318351
129911.238704042,0.076236553,-0.202102123,-0.812694900,0.541174255,-0.073300,0.745191,1.318581
129911.241204042,0.076456124,-0.202690764,-0.813085180,0.540336475,-0.072374,0.745901,1.318853
129911.243704042,0.076718834,-0.203050991,-0.813456708,0.539603464,-0.071454,0.746617,1.319113
129911.246204042,0.077007468,-0.203461800,-0.813811436,0.538873458,-0.070525,0.747348,1.319388
129911.248704042,0.077322050,-0.203801013,-0.814190591,0.538125732,-0.069611,0.748045,1.319659
129911.251204042,0.077716032,-0.204180849,-0.814522648,0.537423024,-0.068697,0.748790,1.319947
129911.253704042,0.077956411,-0.204465504,-0.814889821,0.536722450,-0.067786,0.749498,1.320211
129911.256204042,0.078315064,-0.204743179,-0.815261077,0.536001038,-0.066899,0.750212,1.320501
129911.258704042,0.078563774,-0.204846078,-0.815667963,0.535305201,-0.065977,0.750942,1.320774
129911.261204042,0.078909406,-0.204857963,-0.815956502,0.534809526,-0.065094,0.751647,1.321066
129911.263704042,0.079290600,-0.205082954,-0.816293180,0.534152650,-0.064175,0.752377,1.321333
129911.266204042,0.079509238,-0.205080769,-0.816581119,0.533681295,-0.063280,0.753115,1.321607
129911.268704042,0.079911432,-0.204976100,-0.816946693,0.533102010,-0.062411,0.753818,1.321895
